NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,RendVendable,RendPetit,RendMoy,RendGros,leaf_countNA,clr_N,clr_P,clr_K,clr_Ca,clr_Mg,clr_Fv
7,3,6,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,28.48904396,7.305801342,20.16257919,1.020663423,0,0.6540728395395723,-2.1174736731217654,0.4954515162166455,-0.9218691184663457,-1.4814849064017683,3.3713033422336616
8,1,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,25.36310235,11.28101678,14.08208557,0,0,0.6890955707833273,-2.1641766794018396,0.67555134567557,-1.0655643907337295,-1.771134091292232,3.6362282449689025
8,1,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,41.97766107,14.00534396,27.97231711,0,0,0.7697118554870666,-2.157473875531814,0.6861888843987427,-0.9898687153767534,-1.9061594472509085,3.597601298273665
8,1,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,59.27010403,14.17161745,44.2799094,0.818577181,0,0.8343748999097675,-2.1347152814074666,0.7574469872624863,-1.025407703622609,-1.9311163261662272,3.49941742402405
8,1,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,54.64002685,12.27865772,38.24290268,4.118466443,0,0.9189132173047052,-2.122069938429158,0.6403869848802164,-0.9508869569262126,-2.0007090814248905,3.514365774595341
8,1,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,45.0473255,8.019498322,31.54080201,5.487025168,0,0.8560569308518207,-2.121341636013666,0.7427621950618888,-0.9074185008345612,-2.121341636013666,3.551282646948182
8,1,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,47.56700839,11.16590436,33.26748826,3.133615772,0,0.9019773328054832,-2.102311974681487,0.683856005684675,-0.7805561346991681,-2.20075204749474,3.4977868183852396
8,2,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,37.5735453,8.654748322,27.87425839,1.044538591,0,0.7564534590179388,-2.081324614190392,0.7387306452883129,-0.8024505016913381,-2.3326390424712984,3.7212300540467793
8,2,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,45.52696057,9.356081376,33.4252349,2.745644295,0,0.7180892684415827,-1.9985513798656651,0.7703540969578193,-0.7374201616997809,-2.3060360796136257,3.5535642557796705
8,2,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,45.12406711,8.467157718,32.70471644,3.952192953,0,0.7539091385988379,-2.024361937854781,0.7463868574629928,-0.9159934742413065,-2.0849865596712154,3.5250459757054706
8,2,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,63.60344698,8.523434899,46.34170067,8.738311409,0,0.957020010097136,-1.8635753614243877,0.7371631038887343,-0.9903020146339236,-2.4101190677924573,3.5698133298648975
8,2,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,51.19595638,8.236932886,41.49395638,1.465067114,0,0.8833134017767348,-1.8440724642036441,0.7042560120218524,-0.863243211191917,-2.362866257618811,3.482612519215784
8,2,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,57.21087081,6.446295302,40.52809732,10.23647819,0,0.8953082406524184,-2.038852534367407,0.7265676983937612,-0.7113986732704505,-2.3361040578353394,3.464479326427016
8,3,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,29.96876174,12.04610738,17.92265436,0,0,0.7572363077635633,-2.0881202032709845,0.8086413527239515,-0.8803086226378825,-2.350484467738475,3.7530356331598287
8,3,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,49.5518255,18.47612416,31.07570134,0,0,0.8070321340230064,-2.05988666405163,0.8362157685535201,-0.9498456795598966,-2.291688278108954,3.658172719143953
8,3,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,56.73065436,14.39021477,40.1265604,2.213879195,0,0.9523341835519714,-1.972841496538885,0.8342996072075555,-1.0077606004952986,-2.4428451257846207,3.6368134320592773
8,3,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,58.96081208,14.76462081,43.12180872,1.07438255,0,0.9422121851274534,-1.9466151709173372,0.8102251943543051,-0.9868393271034432,-2.3520802790255018,3.5330973975645232
8,3,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,52.95403691,13.7227953,30.57106711,8.660174497,0,0.9871586764454228,-1.9973342004728765,0.8006642372922728,-1.023885054758773,-2.304818900220837,3.538215241714791
8,3,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,65.78151342,16.37619463,39.5730906,9.832228188,0,0.9495621409869561,-2.1302158066802783,0.7441556098694448,-0.9737839471233429,-2.204323778834001,3.6146057817812225
9,1,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,32.87028772,1.776392736,20.47145164,10.62244335,0,0.7501693918296573,-2.1854589576546286,0.892237253750793,-0.5928281635369088,-2.5909240657627923,3.7268045413738786
9,1,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,41.81138758,1.390728523,28.82329631,11.59736275,0,0.8118805446051485,-2.03928827775749,1.0014173614392323,-0.548633901313357,-3.0609395252894718,3.835563798315941
9,1,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,37.54071695,2.462126678,23.7169948,11.36159547,0,1.025078552269032,-2.027574011537641,0.8407306523298446,-0.8379899446638048,-2.7207211920975864,3.7204759437001584
9,1,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.00216158,2.086092785,17.25279312,23.66327567,0,0.9950424673212956,-2.1845102391503857,0.8368897811521827,-0.7494257138610636,-2.5701727199623705,3.6721764245003476
9,1,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.93329312,1.799590772,26.25970017,15.87400218,0,1.0774829160839832,-2.4267389214384507,0.8419847091573178,-0.8862938804913019,-2.372671700168175,3.7662368768566274
9,1,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.58687584,1.334025,21.11161711,22.14123372,0,1.0024042180561668,-2.0931733904675407,0.7501308565706384,-0.8552990344659226,-2.415946782730592,3.6118841330372478
9,2,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,33.97734815,2.766535067,24.8271901,6.383622987,0,0.753919354486456,-2.1487693992167474,0.835357328216936,-0.5470535328765571,-2.573652593182013,3.6801988425719205
9,2,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,38.73149094,2.235312584,29.16053305,7.335645302,0,0.809214065967037,-2.2216922825946077,0.7800220626369305,-0.6614446143512791,-2.3495256541044927,3.643426422446413
9,2,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.50261054,1.695839124,26.6805,16.12627142,0,0.749688545230605,-2.2523698301260753,0.7337005325161794,-0.8757373799179211,-1.926947429691447,3.5716655619886577
9,2,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,40.20876695,0.975897483,26.57306174,12.65980772,0,0.7914198560982681,-2.1710879763903805,0.7486113966003041,-0.6591054001069936,-2.2844166616973838,3.574578785496185
9,2,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.16607601,2.426313926,26.83270419,14.90705789,0,0.8995257512268102,-2.065747314842472,0.6782095947229818,-0.8083866370984749,-2.2808586944594174,3.5772573004505692
9,2,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,46.81621963,1.235539933,30.40502617,15.17565352,0,0.7969690912569032,-2.3410303451891843,0.5514758852356136,-0.7549397967520748,-1.7279258723027753,3.475451037751516
9,3,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,28.76504913,2.234900943,22.56635579,3.963792403,0,0.5128113750442802,-2.427071787586299,0.657753029161146,-0.7140931962113584,-1.6060912355164687,3.5766918151086995
9,3,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,37.65710839,3.83196443,28.88298423,4.942159732,0,0.726536939352195,-2.467636272875634,0.7330755813648957,-0.8682486962950353,-1.7497964797253172,3.626068928178895
9,3,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,39.37612047,5.219708557,27.40570822,6.750703691,0,0.6973980629929963,-2.214251093350453,0.6451809810108822,-0.852447752238858,-1.6969945792541723,3.421114380839606
9,3,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,40.07446913,3.500696477,32.5358849,4.037887752,0,0.8150336861531913,-2.1239575437552953,0.6262041426970413,-0.8043545571340771,-2.03158422362428,3.518658495663418
9,3,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.68536091,3.366398658,31.04070252,10.27825973,0,0.8720026519482853,-2.131441742092045,0.5999889076542289,-1.0221341643071873,-1.8277593282938231,3.509343675090537
9,3,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,47.31759815,2.390501174,28.62334178,16.3037552,0,0.8890024924512088,-2.1668837039225295,0.7381942013633309,-0.9729612354500947,-1.9845621471285746,3.497210392686654
12,1,1,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,23.70152571,4.628108571,19.07341714,0,0,0.7572726148295601,-2.0223227534357453,0.4415304871544219,-0.9882489859052073,-1.7991792021215356,3.610947839478506
12,1,2,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,27.38297571,5.15403,22.22894571,0,0,0.8577659556195636,-2.0825527045738563,0.2865221296890219,-1.0265000303245428,-1.5779966938214618,3.542761343411275
12,1,3,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,29.95999071,2.962690714,26.36619429,0.631105714,0,0.8831670762301367,-1.9198742745253434,0.41124712573363675,-1.1507411869874757,-1.7507979444814095,3.526999204030454
12,1,4,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,28.31210357,2.927629286,24.75336857,0.631105714,0,0.8472695762208944,-1.9386908829847762,0.2893916827113485,-1.0483756375138817,-1.631960615562301,3.4823658771287196
13,1,1,2005,46.766944,-71.657778,10% fleur,FL 1207,mid-season late,23.59634143,2.892567857,20.70377357,0,0,1.167817787215224,-2.1947253874653896,0.35080588413904534,-1.3563961970609464,-2.134100765648955,4.1665986788210265
13,1,2,2005,46.766944,-71.657778,10% fleur,FL 1207,mid-season late,28.24198071,2.927629286,25.31435143,0,0,0.9389270969625403,-1.893918532436103,0.38334875257365253,-1.2821169913301103,-1.893918532436103,3.7476782066661234
13,1,3,2005,46.766944,-71.657778,10% fleur,FL 1207,mid-season late,28.55753357,3.628857857,24.92867571,0,0,0.862985373427521,-1.8424598115483222,0.31326503488114454,-1.161582723580191,-1.7058842765425717,3.5336764033624197
13,1,4,2005,46.766944,-71.657778,10% fleur,FL 1207,mid-season late,32.72984357,1.788132857,30.94171071,0,0,0.8614990939733507,-1.7751744442866317,0.2789492894089145,-1.1391856775666347,-1.731689332346893,3.505601070817897
14,1,1,2005,46.765278,-71.686111,10% fleur,FL 1207,mid-season late,19.00329429,2.489361429,16.51393286,0,0,0.8427748862141304,-1.8951576893699489,0.2300933883411811,-1.1067003290056787,-1.5767039582514144,3.505693702071732
14,1,2,2005,46.765278,-71.686111,10% fleur,FL 1207,mid-season late,22.91264357,4.680700714,18.23194286,0,0,0.7462378926981308,-1.91741787424727,0.30647495017111037,-1.0285261165612298,-1.6781881851814364,3.5714193331206943
14,1,3,2005,46.765278,-71.686111,10% fleur,FL 1207,mid-season late,30.60862714,2.629607143,27.97902,0,0,0.8513534270903294,-2.0552261410326884,0.1709859731767831,-0.9371957665074775,-1.5385353978142997,3.5086179050873523
14,1,4,2005,46.765278,-71.686111,10% fleur,FL 1207,mid-season late,25.20916714,2.629607143,20.54599714,2.033562857,0,0.8714464478448849,-1.9211706244078015,0.23730096663118472,-1.0928486654796035,-1.626931151409861,3.5322030268212
15,1,1,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,13.07165436,10.55282416,2.518830201,0,0,0.7692791819035465,-2.165685230409067,0.45837931462005077,-0.8551026910248725,-1.9764432307705384,3.7695726556808804
15,1,2,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,26.74018792,17.76312483,8.977063087,0,0,0.8430393189494096,-1.9584253267922258,0.44513568354182187,-1.0803558077382687,-1.927653668125473,3.6782598001647355
15,1,3,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,37.14976107,18.28837852,18.86138255,0,0,0.8633175677978908,-1.8427306306336457,0.4293952548756912,-1.1127694769509842,-1.8940239250211968,3.5568112099322438
15,1,4,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,36.6125698,18.44356711,18.16900268,0,0,0.8934806229922314,-1.8218761532924161,0.4294156453140787,-1.1800222671200218,-1.899837694762128,3.5788398468682563
15,1,5,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,36.55288188,15.30398255,21.24889933,0,0,0.9420411919115446,-1.960995128825942,0.46848171602272703,-1.117907800975082,-1.9320075919526896,3.6003876138194406
15,1,6,2005,48.797222,-72.2425,10% fleur,Bijou Rouge,early,37.40522537,13.42261933,23.34991409,0.632691946,0,0.9081592076458245,-1.8706600643445923,0.3348633158063219,-1.0269400253052727,-1.8706600643445923,3.525237630542308
16,1,1,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,22.53815839,2.339766443,20.19839195,0,0,0.8241981358010055,-2.2952896408303096,0.514636751847116,-0.6105022911544222,-2.098579346584255,3.665536390920868
16,1,2,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,36.52900671,2.435267114,24.84211208,9.251627517,0,0.9028509612140607,-1.9520967884829674,0.48254802652414464,-0.9675978065822792,-2.077259931436974,3.6115555387640184
16,1,3,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,41.69798054,2.996333557,24.42429664,14.27735034,0,0.9643454032327572,-1.9486261865806482,0.4924778405489585,-1.109525093397623,-1.9776137234539006,3.578941759650455
16,1,4,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,45.10019195,3.235085235,24.69886107,17.16624564,0,0.93813889079131485,-1.788078614266344,0.48918867074341144,-1.1534276403880073,-1.9887493097284956,3.5029280028481176
16,1,5,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,36.83938389,3.079896644,20.62814497,13.13134228,0,0.9905957828321075,-1.8936166947035225,0.4922447385311246,-1.1003860555865947,-2.0346952929634283,3.545857521890315
16,1,6,2005,48.797222,-72.2425,10% fleur,Peribonka,early mid-season,37.84214094,4.034903356,19.45826174,14.34897584,0,0.9764801179770148,-1.8954477382598918,0.4279714416369962,-1.07868660173277,-1.9776858364968635,3.547368616875513
17,1,1,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,21.57121409,2.662081208,18.26450336,0.64462953,0,0.7845418638614312,-2.2049207966789646,0.440071268456109,-0.7290142768693868,-2.015678797040436,3.725000738271245
17,1,2,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,29.06801678,1.205695973,18.01381409,9.848506711,0,0.8320987269793219,-2.091421212460745,0.40727875945959147,-0.7830883928105661,-1.9662580695067384,3.6013901883391366
17,1,3,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,39.1314,2.220390604,16.55742886,20.35358054,0,0.9406768295158652,-1.9188313537246948,0.4492109559239945,-1.0757440258738349,-2.0439944966787014,3.6486820908373736
17,1,4,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,39.4298396,1.456385235,20.87883423,17.09462013,0,0.9333942443824128,-1.9016148719301196,0.38133424654706705,-1.0307865141327222,-1.9886262489197497,3.6062991440531103
17,1,5,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,39.51340268,1.146008054,17.83475034,20.5326443,0,1.0124951345915685,-1.9769675259488269,0.3563892257119723,-1.0000521722582372,-2.041506047086399,3.649641384989921
17,1,6,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,38.0212047,1.229571141,16.16348859,20.62814497,0,1.0081783865715828,-2.011301915119675,0.3924413275611185,-0.9909418233513141,-2.0440917379426664,3.64571576228095
17,1,7,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,16.66486711,1.420572483,13.02390403,2.220390604,0,0.9237676542671811,-2.2832195989357666,0.5632741527883436,-0.8856256825619431,-2.0420575421188785,3.7238610165610604
17,1,8,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,42.41423557,1.265383893,19.47019933,21.67865235,0,1.0338465323197092,-1.9444621000870286,0.385030445826942,-1.0842608348639167,-2.0397722798913533,3.649618236695646
17,1,9,2005,48.797222,-72.2425,10% fleur,Pike,mid-season,29.30676846,1.50413557,14.07441141,13.72822148,0,1.0634922949121233,-2.055563194673866,0.43527819063394846,-1.0570343645627394,-2.0919308388447413,3.7057579125352773
18,1,1,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,18.36000403,2.685956376,11.87789597,3.796151678,0,0.6844992254420443,-2.173219576270905,0.4627273309299613,-0.8089041218697894,-1.9765092820248502,3.81140642379354
18,1,2,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,30.6079651,3.951340268,21.97709195,4.679532886,0,0.6822054823940311,-2.0543986640572656,0.4671834642891417,-0.9443576795655324,-1.8381755555876294,3.6875429525272585
18,1,3,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,37.4243255,6.983486577,21.09371074,9.347128188,0,0.8527320020328255,-1.8066530270881032,0.3509062938556844,-1.1135058465281586,-1.884614568557815,3.601135146285567
18,1,4,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,42.21129664,3.330585906,22.4545953,16.42611544,0,0.8627653823008399,-1.8144982790715134,0.2913765196764784,-1.0635315276227417,-1.8144982790715134,3.5383861837884503
18,1,5,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,39.96703087,3.06795906,27.16994094,9.729130872,0,0.9309454091436908,-1.7705755865035973,0.2908474496735609,-1.190757091250655,-1.844683558657319,3.58422337759432
18,1,6,2005,48.797222,-72.2425,10% fleur,Prospect,mid-season,39.76409195,7.986243624,31.77784832,0,0,0.9134046336593209,-1.8849705367357892,0.29210947450796265,-1.0487225125351705,-1.8108625645820675,3.539041505685744
19,1,1,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,16.23511409,2.160702685,12.77321477,1.301196644,0,0.7892551542135084,-2.254617721941119,0.6357540359550455,-0.62716130400434,-2.3011377375760125,3.757907573352916
19,1,2,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,36.93488456,1.635448993,20.32970537,14.9697302,0,0.6776415877520412,-1.97618705918353,0.6078104932487012,-0.8592256318472233,-1.97618705918353,3.526147669213539
19,1,3,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,32.54185369,0.966944295,18.62263087,12.95227852,0,0.8939647777432631,-1.9152750909478664,0.5235404516398674,-1.144166368918209,-1.9152750909478664,3.5572113214308083
19,1,4,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,39.69246644,1.217633557,14.80260403,23.67222886,0,0.9114250758181806,-1.8976686437964552,0.5480172928382641,-1.2045214632365098,-1.8723508358121648,3.5150985741886815
19,1,5,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,37.16169866,0.477503356,12.92840336,23.75579195,0,0.75695570073891,-1.833155202498614,0.5835023467552798,-1.031527378944598,-1.833155202498614,3.3573797364476343
19,1,6,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,35.26362282,0.871443624,17.26174631,17.13043289,0,0.8633512388527893,-1.8629061839742698,0.48030576255004664,-1.1456614518352644,-1.8388086323952098,3.5037192668019057
19,1,7,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,9.872381879,3.748401342,5.431600671,0.692379866,0,0.9483901233266443,-2.2816611185395588,0.868221834841691,-1.0635036792216659,-2.2351411029046653,3.7636939424975533
19,1,8,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,37.4243255,1.110195302,14.88616711,21.42796309,0,1.0219094565500155,-1.9599028528659512,0.48244418250325305,-1.2377681354327543,-1.9027444390260029,3.596061788271437
19,1,9,2005,48.797222,-72.2425,10% fleur,Superior,early mid-season,26.19105906,2.244265772,13.37009396,10.57669933,0,0.9948859501315903,-2.1576917817687353,0.5552845376695306,-1.0968198210834728,-1.927168123156903,3.6315092382079883
20,1,1,2005,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,23.11116242,4.619844966,17.13043289,1.360884564,0,0.6950602598327413,-2.3957657198803957,0.5207171820194554,-0.596101071145227,-1.8849400961144043,3.6610294452878307
