NoEssai,NoBloc,NoTraitement,Annee,LatDD,LonDD,AnalyseFoliaireStade,Cultivar,Maturity5,AnalyseFoliaireC,AnalyseFoliaireS,AnalyseFoliaireN,AnalyseFoliaireP,AnalyseFoliaireK,AnalyseFoliaireCa,AnalyseFoliaireMg,AnalyseFoliaireB,AnalyseFoliaireCu,AnalyseFoliaireZn,AnalyseFoliaireMn,AnalyseFoliaireFe,AnalyseFoliaireAl,RendVendable,RendPetit,RendMoy,RendGros
6,2,6,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,44.02,0.5071,5.435,0.21,4.61,0.77,0.22,NA,4e-4,0.002,0.015,0.018,NA,35.80081409,4.022965772,25.73743087,6.04041745
6,3,1,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,43.26,0.494,4.256,0.17,4.89,0.83,0.26,NA,4e-4,0.001,0.012,0.046,NA,19.14191577,5.747946644,13.39396913,0
6,3,2,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,43.47,0.5612,4.263,0.22,5.15,0.74,0.35,NA,4e-4,0.002,0.026,0.018,NA,27.48628691,8.738311409,17.5661547,1.181820805
6,3,3,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,45.08,0.5833,4.722,0.24,4.46,0.72,0.28,NA,2e-4,0.003,0.028,0.043,NA,32.35682114,10.79754463,21.55927651,0
6,3,4,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,43.76,0.5994,5.762,0.25,3.98,0.74,0.21,NA,4e-4,0.003,0.025,0.015,NA,37.53176376,7.538584228,25.17636443,4.816815101
6,3,5,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,43.87,0.4806,5.385,0.22,4.68,0.67,0.27,NA,4e-4,0.002,0.023,0.016,NA,35.61578154,5.801665772,22.20390604,7.610209732
6,3,6,2004,48.797222,-72.2425,10% fleur,Prospect,mid-season,44.29,0.6155,6.047,0.26,5.07,0.72,0.24,NA,6e-4,0.003,0.022,0.022,NA,37.85407852,5.354006376,24.03035638,8.469715772
7,1,1,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.77,0.8006,3.938,0.24,5.52,0.9,0.4,NA,4e-4,0.002,0.013,0.012,NA,30.65571544,5.944916779,21.98902953,2.721769128
7,1,2,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.73,0.7635,3.908,0.24,4.87,0.99,0.43,NA,2e-4,0.004,0.025,0.011,NA,38.69567819,6.276184732,25.43600688,6.983486577
7,1,3,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.23,0.7112,4.657,0.28,4.93,1.14,0.53,NA,2e-4,0.002,0.033,0.012,NA,33.09098255,3.984168624,23.24247584,5.864338087
7,1,4,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.42,0.6042,5.406,0.28,5.33,1.02,0.59,NA,2e-4,0.003,0.027,0.016,NA,36.9856193,4.002075,18.51519262,14.46835168
7,1,5,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.62,0.6443,5.417,0.29,5.24,1.07,0.52,NA,2e-4,0.003,0.029,0.013,NA,38.03314228,4.199045134,25.73146208,8.102635067
7,1,6,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.43,0.6137,5.936,0.31,4.72,0.97,0.59,NA,2e-4,0.002,0.025,0.014,NA,39.59995017,2.900832886,23.33200772,13.36710956
7,2,1,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.07,0.7292,4.037,0.24,5.48,0.98,0.42,NA,4e-4,0.002,0.015,0.013,NA,30.43188574,4.404968456,21.55032332,4.47659396
7,2,2,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.24,0.8342,4.262,0.28,5.16,1.31,0.36,NA,4e-4,0.002,0.026,0.011,NA,41.46221326,6.19560604,31.78381711,3.482790101
7,2,3,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,41.87,0.5749,4.858,0.3,5.87,0.88,0.5,NA,2e-4,0.002,0.029,0.012,NA,42.95739564,3.715572987,22.02484228,17.21698037
7,2,4,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.57,0.7252,5.514,0.31,4.46,1.35,0.55,NA,4e-4,0.002,0.027,0.016,NA,37.75559346,4.745189597,20.7534896,12.25691426
7,2,5,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.57,0.5694,5.534,0.33,4.67,1.37,0.58,NA,4e-4,0.002,0.024,0.016,NA,37.47804463,3.823011242,28.22940151,5.425631879
7,2,6,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.49,0.6959,5.618,0.29,4.66,1.45,0.65,NA,4e-4,0.002,0.026,0.017,NA,41.29210268,2.685956376,30.85268557,7.753460738
7,3,1,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.13,0.7427,3.548,0.25,4.92,1.03,0.43,NA,2e-4,0.002,0.016,0.013,NA,24.16465419,5.792712584,16.5275849,1.844356711
7,3,2,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.54,0.8001,4.172,0.29,5.11,1.26,0.51,NA,2e-4,0.003,0.03,0.013,NA,28.16672919,5.712133893,21.01313205,1.441463255
7,3,3,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,42.65,0.6861,4.907,0.35,5.04,1.18,0.6,NA,2e-4,0.003,0.03,0.017,NA,27.29826997,5.38086594,20.56547265,1.351931376
7,3,4,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.07,0.6046,4.997,0.34,4.8,1.13,0.64,NA,4e-4,0.003,0.031,0.014,NA,28.65915453,5.103317114,18.75692869,4.798908725
7,3,5,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.59,0.6028,5.448,0.28,3.47,1.04,0.31,NA,2e-4,0.002,0.022,0.012,NA,29.54552013,4.467640772,21.21010218,3.867777181
7,3,6,2004,48.797222,-72.2425,10% fleur,Yukon Gold,mid-season,43.01,0.5938,5.754,0.36,4.91,1.19,0.68,NA,2e-4,0.002,0.023,0.015,NA,28.48904396,7.305801342,20.16257919,1.020663423
8,1,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,42.93,0.6011,4.683,0.27,4.62,0.81,0.4,NA,2e-4,0.003,0.001,0.008,NA,25.36310235,11.28101678,14.08208557,0
8,1,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,44.28,0.6881,5.229,0.28,4.81,0.9,0.36,NA,4e-4,0.001,0.009,0.016,NA,41.97766107,14.00534396,27.97231711,0
8,1,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.15,0.7318,6.037,0.31,5.59,0.94,0.38,NA,6e-4,0.002,0.017,0.023,NA,59.27010403,14.17161745,44.2799094,0.818577181
8,1,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,42.82,0.5025,6.487,0.31,4.91,1,0.35,NA,6e-4,0.002,0.016,0.031,NA,54.64002685,12.27865772,38.24290268,4.118466443
8,1,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,42.32,0.4371,5.891,0.3,5.26,1.01,0.3,NA,4e-4,0.002,0.011,0.015,NA,45.0473255,8.019498322,31.54080201,5.487025168
8,1,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,41.52,0.4582,6.455,0.32,5.19,1.2,0.29,NA,4e-4,0.003,0.015,0.034,NA,47.56700839,11.16590436,33.26748826,3.133615772
8,2,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.88,0.6351,4.611,0.27,4.53,0.97,0.21,NA,4e-4,0.001,0.004,0.025,NA,37.5735453,8.654748322,27.87425839,1.044538591
8,2,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.38,0.6093,5.144,0.34,5.42,1.2,0.25,NA,4e-4,0.001,0.004,0.016,NA,45.52696057,9.356081376,33.4252349,2.745644295
8,2,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.02,0.5723,5.471,0.34,5.43,1.03,0.32,NA,6e-4,0.002,0.013,0.022,NA,45.12406711,8.467157718,32.70471644,3.952192953
8,2,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.27,0.6075,6.379,0.38,5.12,0.91,0.22,NA,6e-4,0.002,0.013,0.034,NA,63.60344698,8.523434899,46.34170067,8.738311409
8,2,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,42.7,0.5503,6.423,0.42,5.37,1.12,0.25,NA,4e-4,0.001,0.004,0.028,NA,51.19595638,8.236932886,41.49395638,1.465067114
8,2,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.47,0.5555,6.582,0.35,5.56,1.32,0.26,NA,4e-4,0.001,0.007,0.024,NA,57.21087081,6.446295302,40.52809732,10.23647819
8,3,1,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.51,0.6596,4.474,0.26,4.71,0.87,0.2,NA,6e-4,0.002,0.008,0.028,NA,29.96876174,12.04610738,17.92265436,0
8,3,2,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.5,0.6336,5.099,0.29,5.25,0.88,0.23,NA,6e-4,0.002,0.013,0.017,NA,49.5518255,18.47612416,31.07570134,0
8,3,3,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.66,0.7364,5.964,0.32,5.3,0.84,0.2,NA,6e-4,0.003,0.022,0.022,NA,56.73065436,14.39021477,40.1265604,2.213879195
8,3,4,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,43.38,0.6568,6.47,0.36,5.67,0.94,0.24,NA,6e-4,0.003,0.016,0.024,NA,58.96081208,14.76462081,43.12180872,1.07438255
8,3,5,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,41.64,0.7649,6.724,0.34,5.58,0.9,0.25,NA,6e-4,0.003,0.015,0.02,NA,52.95403691,13.7227953,30.57106711,8.660174497
8,3,6,2004,48.797222,-72.2425,10% fleur,Estima,mid-season,38.54,0.6557,6.091,0.28,4.96,0.89,0.26,NA,6e-4,0.002,0.015,0.026,NA,65.78151342,16.37619463,39.5730906,9.832228188
9,1,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.93,0.6684,4.52,0.24,5.21,1.18,0.16,NA,2e-4,0.002,0.02,0.014,NA,32.87028772,1.776392736,20.47145164,10.62244335
9,1,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.14,0.6786,4.327,0.25,5.23,1.11,0.09,NA,2e-4,0.003,0.044,0.01,NA,41.81138758,1.390728523,28.82329631,11.59736275
9,1,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,39.97,0.973,5.928,0.28,4.93,0.92,0.14,NA,2e-4,0.002,0.022,0.009,NA,37.54071695,2.462126678,23.7169948,11.36159547
9,1,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,45.31,0.6937,6.009,0.25,5.13,1.05,0.17,NA,2e-4,0.002,0.038,0.011,NA,43.00216158,2.086092785,17.25279312,23.66327567
9,1,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.44,0.5871,5.986,0.18,4.73,0.84,0.19,NA,2e-4,0.002,0.04,0.009,NA,43.93329312,1.799590772,26.25970017,15.87400218
9,1,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.83,0.621,6.409,0.29,4.98,1,0.21,NA,2e-4,0.002,0.032,0.009,NA,44.58687584,1.334025,21.11161711,22.14123372
9,2,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.24,0.5568,4.738,0.26,5.14,1.29,0.17,NA,2e-4,0.001,0.016,0.012,NA,33.97734815,2.766535067,24.8271901,6.383622987
9,2,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.71,0.6204,5.179,0.25,5.03,1.19,0.22,NA,2e-4,0.001,0.018,0.007,NA,38.73149094,2.235312584,29.16053305,7.335645302
9,2,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.75,0.5194,5.233,0.26,5.15,1.03,0.36,NA,2e-4,0.001,0.019,0.009,NA,44.50261054,1.695839124,26.6805,16.12627142
9,2,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.03,0.5996,5.417,0.28,5.19,1.27,0.25,NA,2e-4,0.001,0.025,0.01,NA,40.20876695,0.975897483,26.57306174,12.65980772
9,2,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.55,0.6059,6.014,0.31,4.82,1.09,0.25,NA,2e-4,0.002,0.022,0.009,NA,44.16607601,2.426313926,26.83270419,14.90705789
9,2,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.74,0.5601,5.995,0.26,4.69,1.27,0.48,NA,2e-4,0.002,0.02,0.01,NA,46.81621963,1.235539933,30.40502617,15.17565352
9,3,1,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.69,0.6158,4.161,0.22,4.81,1.22,0.5,NA,4e-4,0.001,0.015,0.01,NA,28.76504913,2.234900943,22.56635579,3.963792403
9,3,2,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.55,0.5666,4.878,0.2,4.91,0.99,0.41,NA,2e-4,0.001,0.018,0.008,NA,37.65710839,3.83196443,28.88298423,4.942159732
9,3,3,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.33,0.6355,5.7,0.31,5.41,1.21,0.52,NA,2e-4,0.001,0.022,0.009,NA,39.37612047,5.219708557,27.40570822,6.750703691
9,3,4,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.6,0.6421,5.858,0.31,4.85,1.16,0.34,NA,2e-4,0.002,0.021,0.009,NA,40.07446913,3.500696477,32.5358849,4.037887752
9,3,5,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,43.44,0.6264,6.248,0.31,4.76,0.94,0.42,NA,4e-4,0.002,0.021,0.01,NA,44.68536091,3.366398658,31.04070252,10.27825973
9,3,6,2004,48.797222,-72.2425,10% fleur,Andover,early mid-season,44.61,0.5976,6.372,0.3,5.48,0.99,0.36,NA,4e-4,0.001,0.023,0.011,NA,47.31759815,2.390501174,28.62334178,16.3037552
10,1,1,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.88293474,7.778898947,6.600277895,1.503757895
10,1,2,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.57328432,5.618276757,12.53885838,4.416149189
10,1,3,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.74401806,9.097014194,20.27647742,5.370526452
10,1,4,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.65101714,8.13384,9.854742857,3.662434286
10,1,5,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.18269622,6.135859459,11.69569946,5.351137297
10,1,6,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.16204683,4.783873171,11.11214634,5.266027317
10,1,7,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.41518703,6.244384865,14.93476541,6.236036757
10,1,8,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.01796,8.9232,32.4324,16.66236
10,1,9,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.77060973,4.449541622,14.35874595,6.962322162
10,1,10,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.84394118,4.151710588,15.75288,8.939350588
10,1,11,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.20405943,2.47104,12.82293257,6.910086857
10,2,1,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.756742,4.82625,8.4942,1.436292
10,2,2,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.9324025,5.5887975,18.552105,5.7915
10,2,3,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.236,5.05296,9.57528,1.60776
10,2,4,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.625456,7.457245714,13.57306971,5.595140571
10,2,5,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.59592471,5.805127059,16.95206118,9.838736471
10,2,6,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.64134824,4.851232941,16.17077647,11.61933882
10,2,7,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.455575,5.4054,12.9633075,5.0868675
10,2,8,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.758,4.211064,18.903456,20.64348
10,2,9,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.32112235,3.942762353,13.23641647,5.141943529
10,2,10,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.87194737,4.007311579,14.08655368,11.77808211
10,2,11,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.91128,3.34152,19.24416,11.3256
10,3,1,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.307401080000002,5.159130811,10.84419243,2.304077838
10,3,2,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.36344857,5.052394286,22.08492,10.22613429
10,3,3,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.8687,7.598448,14.918904,3.351348
10,3,4,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.694952,3.82239,16.02315,8.849412
10,3,5,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5212,4.8552075,22.27797,8.3880225
10,3,6,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.43990588,3.970016471,12.10991294,5.359976471
10,3,7,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.27409,3.8513475,21.89187,15.5308725
10,3,8,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.1795025,4.82625,20.50191,8.8513425
10,3,9,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.5308525,4.7200725,18.5617575,12.2490225
10,3,10,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31.3609725,5.0675625,16.312725,9.980685
10,3,11,2005,46.753889,-72.336667,NA,Goldrush,mid-season,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.0154,4.76388,20.7306,18.52092
11,1,1,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.81456,6.70824,4.7916,1.3147200000000001
11,1,2,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.70783,2.98584,6.49935,11.22264
11,1,3,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.34564211,5.446042105,8.144677895,5.754922105
11,1,4,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.395533790000002,5.240308966,10.05457655,4.100648276
11,1,5,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.51030069,3.91958069,7.775255172,5.815464828
11,1,6,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.38024,3.27888,7.524,8.57736
11,1,7,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.401525,3.764475,8.011575,7.625475
11,1,8,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.70288421,3.739073684,6.128829474,11.83498105
11,1,9,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.78284571,3.132925714,5.368628571,10.28129143
11,1,10,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.71216,6.62688,4.29624,8.78904
11,1,11,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.34896,3.46896,6.3201599999999996,5.55984
11,2,1,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.10786588,7.049731765,6.713597647,1.344536471
11,2,2,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.58826947,4.429989474,10.33122316,10.82705684
11,2,3,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.08287294,5.114689412,10.46558118,9.502602353
11,2,4,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.41744,3.1824,5.85,7.38504
11,2,5,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.48032,3.70656,6.42928,7.34448
11,2,6,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.67952,4.33576,6.9212,5.42256
11,2,7,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.27012645,3.487354839,8.369651613,7.41312
11,2,8,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.65685419,3.746415484,7.164023226,3.746415484
11,2,9,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.62982261,4.190024348,8.62178087,11.81801739
11,2,10,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.57956,3.87816,7.0356,8.6658
11,2,11,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.0772,3.317102609,6.110452174,10.64964522
11,3,1,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.135115,8.8899525,6.081075,5.1640875
11,3,2,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.37426588,3.833745882,6.114007059,14.42651294
11,3,3,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.119664,3.933072,8.741304,14.445288
11,3,4,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.1293225,2.5579125,8.629335,9.942075
11,3,5,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.23881143,3.830112,7.148365714,8.260333714
11,3,6,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.81912774,6.087925161,10.68126968,11.0499329
11,3,7,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.80251143,3.838937143,6.475448571,15.48812571
11,3,8,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.1979531,4.473434483,11.11968,7.604838621
11,3,9,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.652488,2.362932,6.162156,13.1274
11,3,10,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.20076,2.0173725,3.93822,6.2451675
11,3,11,2005,46.753889,-72.336667,NA,Eramosa,early,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.64792,3.94524,4.1418,18.56088
12,1,1,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,45.3,0.5219,5.156,0.32,3.76,0.9,0.4,NA,7e-4,0.01,0.003,0.025,0.0109,23.70152571,4.628108571,19.07341714,0
12,1,2,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,44.98,0.5193,6.055,0.32,3.42,0.92,0.53,NA,5e-4,0.007,0.005,0.015,0.0039,27.38297571,5.15403,22.22894571,0
12,1,3,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,44.12,0.5239,6.268,0.38,3.91,0.82,0.45,NA,7e-4,0.007,0.005,0.027,0.0056,29.95999071,2.962690714,26.36619429,0.631105714
12,1,4,2005,46.761111,-71.678056,10% fleur,FL 1207,mid-season late,44.99,0.5627,6.324,0.39,3.62,0.95,0.53,NA,5e-4,0.009,0.006,0.021,0.0072,28.31210357,2.927629286,24.75336857,0.631105714
12,2,1,2005,46.761111,-71.678056,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.36394643,3.909349286,25.45459714,0
12,2,2,2005,46.761111,-71.678056,NA,FL 1207,mid-season late,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.53475786,2.69973,32.23898357,0.596044286
