"";"X";"NoEssai";"NoBloc";"NoTraitement";"clrN";"clrP";"clrK";"clrMg";"clrCa";"clrFv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"group_i";"pred_yield"
"1679";1679;122;10000;11;0,361286955758914;-2,6951210636499;1,0908152956033;-2,315631441945;-0,283336678690862;3,84198693292354;"Kennebec";"mid-season";15,78;"LY";"4";"LY"
"1680";1680;122;10000;12;0,313142729329725;-2,67433348965421;1,25598270882126;-2,34891108921958;-0,403000940164267;3,85712008088707;"Kennebec";"mid-season";13,49;"LY";"4";"LY"
"1681";1681;122;10000;13;0,485137402344413;-2,6574772733924;0,439230917501592;-1,74118654151825;-0,204319321918981;3,67861481698362;"Kennebec";"mid-season";18,8;"LY";"4";"LY"
"1682";1682;122;10000;14;0,339780937389572;-2,65461572443893;1,1330643144191;-2,32919332400431;-0,37537799544188;3,88634179207646;"Kennebec";"mid-season";16,78;"LY";"4";"LY"
"1684";1684;122;10000;16;0,385010840821946;-2,78124821136507;0,650047201454362;-1,8988590311666;-0,209909055804764;3,85495825606013;"Kennebec";"mid-season";18,21;"LY";"4";"LY"
"1685";1685;122;10000;17;0,329079549359996;-2,63237794684599;0,925008851333277;-2,18039282310293;-0,281002689682508;3,83968505893815;"Kennebec";"mid-season";17,84;"LY";"4";"LY"
"1686";1686;122;10000;18;0,457800738013098;-2,60301992911172;1,05870853593626;-2,40886391467077;-0,366879935525831;3,86225450535896;"Kennebec";"mid-season";19,2;"LY";"4";"LY"
"1687";1687;122;10000;19;0,343692597710308;-2,76345667017986;0,840681555478987;-1,99026678194638;-0,29960342958969;3,86895272852663;"Kennebec";"mid-season";12,88;"LY";"4";"LY"
"1688";1688;122;10000;20;0,398326600579122;-2,59350119505875;1,15835305821658;-2,30581912260697;-0,449521132241342;3,79216179111135;"Kennebec";"mid-season";13,51;"LY";"4";"LY"
"1690";1690;122;10000;22;0,410089624928411;-2,56300520930097;0,612266978085098;-1,93885090022798;-0,37321561045227;3,85271511696771;"Kennebec";"mid-season";16,77;"LY";"4";"LY"
"1691";1691;122;10000;23;0,323547261481507;-2,59700583802093;0,969705982118799;-2,12700220877519;-0,370582105992449;3,80133690918827;"Kennebec";"mid-season";15,97;"LY";"4";"LY"
"1692";1692;122;10000;24;0,358565655778547;-2,57119019959488;1,18834740532507;-2,2658085500437;-0,605077343222046;3,895163031757;"Kennebec";"mid-season";15,49;"LY";"4";"LY"
"1694";1694;122;10000;26;0,336734406725943;-2,56364523670076;0,950880830268403;-2,13620122187382;-0,427508351344375;3,8397395729246;"Kennebec";"mid-season";17,93;"LY";"4";"LY"
"1695";1695;122;10000;27;0,260991107973665;-2,71790503002708;1,05485590806756;-2,15828924209166;-0,350781415895463;3,91112867197297;"Kennebec";"mid-season";18,84;"LY";"4";"LY"
"1696";1696;123;10000;1;0,492683703777665;-2,29814725131344;1,19583186379968;-2,25732525679319;-0,722610890555023;3,58956783108431;"Kennebec";"mid-season";35,14;"HY";"4";"HY"
"1697";1697;123;10000;2;0,294454527478494;-2,20400668967607;1,44428748432279;-2,65599181341912;-0,660320154804748;3,78157664609866;"Kennebec";"mid-season";31,41;"LY";"4";"LY"
"1698";1698;123;10000;3;0,406649983233695;-2,3850437223345;1,07442256745163;-2,24528177995934;-0,560494430283454;3,70974738189197;"Kennebec";"mid-season";36,26;"HY";"4";"HY"
"1699";1699;123;10000;4;0,348405349720811;-2,14773057033397;1,1495866808408;-2,37087412164818;-0,703167301090101;3,72377996251063;"Kennebec";"mid-season";31,29;"LY";"4";"HY"
"1700";1700;123;10000;5;0,324684811879379;-2,45423158718824;1,08511613295473;-2,1257275202162;-0,582429410286646;3,75258757285697;"Kennebec";"mid-season";38,34;"HY";"4";"HY"
"1701";1701;123;10000;6;0,3984123472234;-2,59235030565471;1,00092480774676;-1,84204471125482;-0,629773104114185;3,66483096605355;"Kennebec";"mid-season";35,98;"HY";"4";"HY"
"1702";1702;123;10000;7;0,308817551523453;-2,16850805905792;1,26008829679235;-2,4561901315097;-0,683122795293794;3,7389151375456;"Kennebec";"mid-season";31,94;"HY";"4";"HY"
"1703";1703;123;10000;8;0,26295356550433;-2,18931899921861;1,2473527706372;-2,37164055601257;-0,666892463774143;3,71754568286379;"Kennebec";"mid-season";35,29;"HY";"4";"HY"
"1706";1706;123;10000;11;0,230019799322976;-2,42427939327325;1,43058519831494;-2,31891887761543;-0,679922162939783;3,76251543619055;"Kennebec";"mid-season";36,27;"HY";"4";"LY"
"1707";1707;123;10000;12;0,365181823581764;-2,59078209811558;1,28172014915028;-2,14449499548717;-0,62717237196087;3,71554749283158;"Kennebec";"mid-season";35,57;"HY";"4";"HY"
"1708";1708;123;10000;13;0,551561668670276;-2,35140820359157;0,720513208319971;-1,91854412129529;-0,559648734363511;3,55752618226012;"Kennebec";"mid-season";34,27;"HY";"4";"LY"
"1712";1712;123;10000;17;0,422535160783781;-2,60306579237129;0,900546594718939;-1,90991861181134;-0,466465836851501;3,65636848553141;"Kennebec";"mid-season";34,8;"HY";"4";"HY"
"1713";1713;123;10000;18;0,365369094114597;-2,55541420570322;1,27705616802298;-2,13053101173795;-0,643695421396181;3,68721537669977;"Kennebec";"mid-season";35,13;"HY";"4";"HY"
"1715";1715;123;10000;20;0,441859163767662;-2,50002324872107;1,06430690908418;-1,97872632508778;-0,665338734775976;3,63792223573298;"Kennebec";"mid-season";34,21;"HY";"4";"HY"
"1716";1716;123;10000;21;0,370261138578918;-2,4166319967411;1,22233824625122;-2,31654853818412;-0,581947482796012;3,7225286328911;"Kennebec";"mid-season";26,07;"LY";"4";"HY"
"1717";1717;123;10000;22;0,505216886201138;-2,53872836731354;0,709195142994893;-1,79428789236604;-0,492734759701243;3,61133899018479;"Kennebec";"mid-season";39,82;"HY";"4";"HY"
"1719";1719;123;10000;24;0,259729921451666;-2,25691154351115;1,26811118826335;-2,35222172331547;-0,656606114640319;3,73789827175192;"Kennebec";"mid-season";42,31;"HY";"4";"HY"
"1720";1720;123;10000;25;0,558689112757403;-2,58121430373671;0,714622562267619;-1,91623800014346;-0,396412246399048;3,6205528752542;"Kennebec";"mid-season";34,6;"HY";"4";"HY"
"1721";1721;123;10000;26;0,381045601329765;-2,2770961805637;1,12265087452081;-2,32154794313453;-0,576308489541371;3,67125613738903;"Kennebec";"mid-season";32,78;"HY";"4";"HY"
"1722";1722;123;10000;27;0,477205235013186;-2,26270562965066;1,15365399975117;-2,26270562965066;-0,740279094206192;3,63483111874316;"Kennebec";"mid-season";38,71;"HY";"4";"HY"
"1723";1723;124;10000;1;0,349346676301731;-2,47444381179106;1,48636935780652;-2,60797520441558;-0,583593439918776;3,83029642201718;"Kennebec";"mid-season";25,72;"LY";"4";"LY"
"1724";1724;124;10000;2;0,324988204788221;-2,45219552611608;1,53575918427908;-2,50935393995603;-0,615179465299907;3,71598154230472;"Kennebec";"mid-season";20,1;"LY";"4";"LY"
"1727";1727;124;10000;5;0,359743905198737;-2,57268305179781;1,45155194423726;-2,40083279487115;-0,557780031255546;3,72000002848851;"Kennebec";"mid-season";23,78;"LY";"4";"LY"
"1729";1729;124;10000;7;0,432992513440586;-2,50154816237295;1,35234710143735;-2,56217278418939;-0,459564183228016;3,73794551491242;"Kennebec";"mid-season";23,44;"LY";"4";"LY"
"1731";1731;124;10000;9;0,373596188227844;-2,6141601163634;1,50541891703724;-2,54962159522583;-0,454675867010029;3,73944247333417;"Kennebec";"mid-season";24,07;"LY";"4";"LY"
"1732";1732;124;10000;10;0,438280149610201;-2,54930584459703;1,28316452912917;-2,01522335866677;-0,849919695499986;3,69300422002441;"Kennebec";"mid-season";28,98;"LY";"4";"HY"
"1733";1733;124;10000;11;0,281278442695854;-2,51096647277056;1,61717546903483;-2,39318343711418;-0,772695688493496;3,77839168664756;"Kennebec";"mid-season";22,31;"LY";"4";"LY"
"1734";1734;124;10000;12;0,299704482580907;-2,36477640734684;1,50752049408169;-2,5366266642735;-0,664824487371905;3,75900258232964;"Kennebec";"mid-season";26,71;"LY";"4";"LY"
"1735";1735;124;10000;13;0,339724115140989;-2,49405921175285;1,16807691738558;-2,12633443162753;-0,588640424052273;3,70123303490609;"Kennebec";"mid-season";35,4;"HY";"4";"HY"
"1736";1736;124;10000;14;0,312439108800483;-2,57836617350525;1,43981702775129;-2,34197739544102;-0,622977280495389;3,79106471288987;"Kennebec";"mid-season";27,44;"LY";"4";"LY"
"1737";1737;124;10000;15;0,29826705739029;-2,51187032184798;1,49773301191903;-2,45124570003155;-0,621019949975698;3,78813590254592;"Kennebec";"mid-season";30,2;"LY";"4";"LY"
"1738";1738;124;10000;16;0,269115681797398;-2,65755364472248;1,1205569431194;-1,99830801583821;-0,460329067386256;3,72651810303014;"Kennebec";"mid-season";24,77;"LY";"4";"LY"
"1739";1739;124;10000;17;0,385923344156932;-2,56098559044274;1,29540033468001;-2,21614510415101;-0,582014579126543;3,67782159488336;"Kennebec";"mid-season";24,84;"LY";"4";"LY"
"1741";1741;124;10000;19;0,268351293818686;-2,55163690014169;1,17476499329534;-2,0526457340227;-0,540663157739314;3,70182950478968;"Kennebec";"mid-season";21,84;"LY";"4";"LY"
"1742";1742;124;10000;20;0,206827147610331;-2,35020873956069;1,38746087872268;-2,25489855975637;-0,720968199830412;3,73178747281446;"Kennebec";"mid-season";24,3;"LY";"4";"LY"
"1743";1743;124;10000;21;0,23218642665364;-2,49839607069222;1,41362693473592;-2,27525251937801;-0,68601731426143;3,8138525429421;"Kennebec";"mid-season";19,18;"LY";"4";"LY"
"1745";1745;124;10000;23;0,185945521900027;-2,40975950643015;1,48884047866585;-2,30439899077232;-0,735783072858479;3,77515556949508;"Kennebec";"mid-season";31,37;"LY";"4";"LY"
"1746";1746;124;10000;24;0,177197444980822;-2,46765700231876;1,64934558379592;-2,46765700231876;-0,718457147509504;3,82722812337029;"Kennebec";"mid-season";28,97;"LY";"4";"LY"
"1747";1747;124;10000;25;0,300127440446448;-2,53727103517149;1,11482916743915;-2,0264454114055;-0,507661867239527;3,65642170593091;"Kennebec";"mid-season";23,95;"LY";"4";"LY"
"1749";1749;124;10000;27;0,281109202308184;-2,44458690215512;1,54982898829151;-2,50521152397156;-0,672630060223248;3,79149029575023;"Kennebec";"mid-season";30,3;"LY";"4";"LY"
"1750";1750;125;10000;1;0,186421113421343;-2,31913281791454;1,41721317343832;-2,43691585357092;-0,732167761332495;3,88458214595829;"Kennebec";"mid-season";18,3;"LY";"4";"LY"
"1751";1751;125;10000;2;0,287948523611979;-2,35290043192057;1,51249673216752;-2,41005884576052;-0,873824337349714;3,83633835925131;"Kennebec";"mid-season";28,02;"LY";"4";"LY"
"1753";1753;125;10000;4;0,224290074151773;-2,14467213497993;1,5321787432684;-2,5075776286693;-0,898139716235197;3,79392066246425;"Kennebec";"mid-season";23,38;"LY";"4";"LY"
"1755";1755;125;10000;6;0,224413431122041;-2,55035655813357;1,70930064658116;-2,41682516550905;-0,845608465895146;3,87907611183457;"Kennebec";"mid-season";28,65;"LY";"4";"LY"
"1757";1757;125;10000;8;0,198372211925692;-2,27168036064977;1,57728450881124;-2,5971027610844;-0,8313187782596;3,92444517925683;"Kennebec";"mid-season";28,78;"LY";"4";"LY"
"1758";1758;125;10000;9;0,228475637325615;-2,24332443692816;1,66965049622537;-2,45463353059536;-0,970358761115269;3,7701905950878;"Kennebec";"mid-season";27,86;"LY";"4";"LY"
"1759";1759;125;10000;10;0,31882100708619;-2,18732715916196;1,51236321105619;-2,14476754474316;-1,24528393118539;3,74619441694813;"Kennebec";"mid-season";26,38;"LY";"4";"LY"
"1761";1761;125;10000;12;0,317591614173824;-1,92797357915817;1,73558806697148;-2,48758936709359;-1,43153669284428;3,79391995795073;"Kennebec";"mid-season";28,76;"LY";"4";"LY"
"1763";1763;125;10000;14;0,324844437517369;-1,84833886956747;1,66848869438997;-2,50973735181284;-1,41112506314473;3,77586815261771;"Kennebec";"mid-season";29,97;"LY";"4";"LY"
"1764";1764;125;10000;15;-0,0563540917770622;-2,06585754795403;1,88713289596234;-2,51784267169709;-1,14956681607988;3,90248823154572;"Kennebec";"mid-season";32,52;"HY";"4";"LY"
"1765";1765;125;10000;16;0,205169485286004;-2,11643537472431;1,54391599577509;-2,35005022590581;-1,06038270047499;3,77778282004402;"Kennebec";"mid-season";35,98;"HY";"4";"LY"
"1766";1766;125;10000;17;0,431994474831225;-1,79383151937142;1,57543281518773;-2,57659085862105;-1,34184639562836;3,70484148360187;"Kennebec";"mid-season";33,91;"HY";"4";"LY"
"1768";1768;125;10000;19;0,282042616811053;-2,00723324738488;1,71797813597644;-2,4535203500133;-1,37596147054303;3,83669431515372;"Kennebec";"mid-season";25,93;"LY";"4";"LY"
"1769";1769;125;10000;20;0,366437748057493;-1,90954921244836;1,6168113121678;-2,56632874883743;-1,37674468196359;3,86937358302409;"Kennebec";"mid-season";25,79;"LY";"4";"LY"
"1770";1770;125;10000;21;0,0907365073489248;-1,83503987850969;1,84733699811668;-2,49181941489876;-1,54735780605791;3,93614359400074;"Kennebec";"mid-season";18,03;"LY";"4";"LY"
"1771";1771;125;10000;22;0,362670744045988;-1,83330285580105;1,45219265640854;-2,15872525623568;-1,46557807567574;3,64274278725794;"Kennebec";"mid-season";23,44;"LY";"4";"LY"
"1774";1774;125;10000;25;0,569794259154448;-1,9608187836822;1,27342226025006;-2,2593117722382;-1,30046142594525;3,67737546246115;"Kennebec";"mid-season";28,87;"LY";"4";"LY"
"1776";1776;125;10000;27;0,317065962186613;-1,63520655906705;1,6960322339882;-2,47353574947149;-1,71976394709511;3,81540805945884;"Kennebec";"mid-season";31,6;"LY";"4";"LY"
"1777";1777;135;1;1;0,589678923880073;-2,20290094483827;0,537939079086928;-1,93463695824359;-0,632683745557454;3,64260364567232;"FL 1207";"mid-season late";18,7;"LY";"2";"LY"
"1779";1779;135;1;3;0,861801413451666;-2,05457839035025;-0,00780763095996573;-1,6025932666072;-0,675452518708975;3,47863039317472;"FL 1207";"mid-season late";46;"HY";"2";"HY"
"1781";1781;135;1;5;0,800958146995999;-2,02417308903177;0,314591660539783;-1,67277520219388;-0,833445511455849;3,41484399514571;"FL 1207";"mid-season late";49,6;"HY";"2";"HY"
"1782";1782;135;2;1;0,612627005296551;-2,17785620681978;0,559393148974692;-1,9183450113347;-0,703008448358445;3,62718951224168;"FL 1207";"mid-season late";29,6;"LY";"2";"LY"
"1783";1783;135;2;2;0,7430562898946;-2,14849322535147;0,361352372783784;-1,55065622459585;-0,840979742084692;3,43572052935363;"FL 1207";"mid-season late";48,5;"HY";"2";"HY"
"1784";1784;135;2;3;0,765655654712561;-2,05211396924581;0,390233066123393;-1,70071608240792;-0,784425350533767;3,38136668135154;"FL 1207";"mid-season late";39,5;"HY";"2";"HY"
"1786";1786;135;3;1;0,565396825012314;-2,29107338120817;0,495010822506497;-1,76300595100767;-0,690369148742823;3,68404083343985;"FL 1207";"mid-season late";16,4;"LY";"2";"LY"
"1787";1787;135;3;2;0,721051603196052;-2,18772610993604;0,35289114686597;-1,54258814856245;-0,770660090149392;3,42703159858585;"FL 1207";"mid-season late";30,8;"LY";"2";"HY"
"1788";1788;135;3;3;0,733639472930109;-2,1511612399166;0,346292625923488;-1,60461753354853;-0,757319673161327;3,43316634777286;"FL 1207";"mid-season late";38,8;"HY";"2";"HY"
"1789";1789;135;3;4;0,792314267551367;-2,05824010799178;0,342044652203974;-1,65277499988361;-0,797986467767252;3,3746426558873;"FL 1207";"mid-season late";45,2;"HY";"2";"HY"
"1790";1790;135;3;5;0,802933570744646;-2,07002010196108;0,359316696672105;-1,69195396804103;-0,790588886383555;3,39031268896892;"FL 1207";"mid-season late";28,9;"LY";"2";"HY"
"1791";1791;135;4;1;0,863968926967758;-2,04898542012854;0,323333010880181;-1,7204813531565;-0,861819734118984;3,44398456955609;"FL 1207";"mid-season late";22,6;"LY";"2";"HY"
"1792";1792;135;4;2;0,807689190204933;-2,0923995146435;0,310990277472516;-1,73875947439992;-0,784886031376719;3,49736555274268;"FL 1207";"mid-season late";42,4;"HY";"2";"HY"
"1793";1793;135;4;3;0,560555697710446;-2,27241251826512;0,572981244347966;-1,92410582399691;-0,590653944251395;3,65363534445501;"FL 1207";"mid-season late";48,9;"HY";"2";"LY"
"1794";1794;135;4;4;0,788882844686638;-2,12175828497159;0,498760923644758;-1,70681443290888;-0,848792609158702;3,38972155870777;"FL 1207";"mid-season late";44,9;"HY";"2";"HY"
"1795";1795;135;5;1;0,674135074617026;-2,18479515744432;0,549108422484224;-1,93348072916341;-0,680717760668046;3,57575015017453;"FL 1207";"mid-season late";25,6;"LY";"2";"LY"
"1796";1796;135;5;2;0,708599529356563;-2,08477853365324;0,376707841926664;-1,6252462042748;-0,785495549522977;3,41021291616778;"FL 1207";"mid-season late";46;"HY";"2";"HY"
"1797";1797;135;5;3;0,721719825058245;-2,12375204119842;0,599239739901992;-1,8200696274002;-0,90377889552604;3,52664099916442;"FL 1207";"mid-season late";34,6;"HY";"2";"LY"
"1799";1799;135;5;5;0,77055061822249;-2,15261096249667;0,46012905880122;-1,69787480538172;-0,804931437504555;3,42473752835923;"FL 1207";"mid-season late";39,9;"HY";"2";"HY"
"1801";1801;136;1;2;0,936354538021569;-1,68305820651943;0,636404924261972;-2,13200842656733;-1,29909930363222;3,54140647443544;"Goldrush";"mid-season";73,5;"HY";"4";"HY"
"1802";1802;136;1;3;0,938479453470253;-1,7229449062919;0,547891488387563;-2,03879785571038;-1,19969676252735;3,47506858267182;"Goldrush";"mid-season";51,1;"HY";"4";"LY"
"1804";1804;136;1;5;0,91768019555087;-1,67461615969606;0,619600683627473;-2,08008126780422;-1,31171066600669;3,52912721432862;"Goldrush";"mid-season";53,4;"HY";"4";"HY"
"1805";1805;136;1;6;0,963037606503643;-1,63779851029142;0,586825041232916;-2,00552329041673;-1,38434960948188;3,47780876245347;"Goldrush";"mid-season";38;"LY";"4";"HY"
"1806";1806;136;2;1;0,878071986624985;-1,66787199649996;0,79933507618864;-2,26093571850292;-1,54425804053278;3,79565869272204;"Goldrush";"mid-season";33;"LY";"4";"LY"
"1807";1807;136;2;2;0,912893900370326;-1,58257765873789;0,363332490317422;-2,01789572999574;-1,2517234144209;3,57597041246678;"Goldrush";"mid-season";41;"HY";"4";"HY"
"1810";1810;136;2;5;0,933338306525814;-1,75028908685526;0,621288877625739;-2,05397150065348;-1,34482397874709;3,59445738210428;"Goldrush";"mid-season";46,2;"HY";"4";"HY"
"1812";1812;136;3;1;0,910943020461418;-1,65931765075493;0,7244928821617;-2,14482546653663;-1,60930723018027;3,77801444484871;"Goldrush";"mid-season";51,1;"HY";"4";"LY"
"1813";1813;136;3;2;0,926177629920682;-1,71601068155309;0,507953456825033;-2,09737823808219;-1,28644802186586;3,66570585475542;"Goldrush";"mid-season";50,3;"HY";"4";"HY"
"1815";1815;136;3;4;0,925841226727314;-1,60751046211884;0,714450909838343;-2,17805532058645;-1,50432622588361;3,64959987202325;"Goldrush";"mid-season";46,5;"HY";"4";"HY"
"1816";1816;136;3;5;0,871331420704214;-1,5645535566369;0,557929736301504;-2,05703004173469;-1,33402989802507;3,52635233939094;"Goldrush";"mid-season";42,7;"HY";"4";"HY"
"1817";1817;136;3;6;1,02953409394844;-1,67278543244478;0,524439144891435;-2,04315922074168;-1,51863475261753;3,68060616696411;"Goldrush";"mid-season";44;"HY";"4";"HY"
"1818";1818;137;1;1;0,758978285244249;-1,54034060996318;0,859528997138912;-2,15010618158407;-1,65540993974796;3,72734944891204;"Goldrush";"mid-season";38;"LY";"4";"LY"
"1819";1819;137;1;2;0,896094833449904;-1,61265718665123;0,586879530443364;-2,11656236757265;-1,35672381251403;3,60296900284465;"Goldrush";"mid-season";46;"HY";"4";"HY"
"1820";1820;137;1;3;0,840023167235174;-1,43322966035592;0,626487375976137;-2,12637684091586;-1,38742012432463;3,48051608238511;"Goldrush";"mid-season";44,8;"HY";"4";"HY"
"1821";1821;137;1;4;0,899863859024486;-1,45641996630349;0,586962525560639;-2,11677732404045;-1,43989066435228;3,52626157011111;"Goldrush";"mid-season";45;"HY";"4";"HY"
"1822";1822;137;1;5;0,813439284457975;-1,4567209984529;0,563459079190206;-2,07349520022827;-1,32318960582838;3,47650744086137;"Goldrush";"mid-season";50,1;"HY";"4";"HY"
"1824";1824;137;2;1;0,764025561098288;-1,28475849808875;0,576335664540365;-2,12694125780919;-1,56732546987376;3,63866400013305;"Goldrush";"mid-season";28,6;"LY";"4";"HY"
"1825";1825;137;2;2;0,890979248201612;-1,41808481089014;0,381973461152608;-2,01592181164576;-1,41808481089014;3,57913872407183;"Goldrush";"mid-season";51;"HY";"4";"HY"
"1826";1826;137;2;3;0,904030425547814;-1,53211009824337;0,564018362221477;-2,08215643516265;-1,45800212608965;3,60421987172638;"Goldrush";"mid-season";46,2;"HY";"4";"HY"
"1827";1827;137;2;4;0,905608224803407;-1,3096492356639;0,558802854352408;-2,07801983746143;-1,61193010753683;3,53518810150635;"Goldrush";"mid-season";49,8;"HY";"4";"HY"
