"";"NoEssai";"NoBloc";"NoTraitement";"clr_N";"clr_P";"clr_K";"clr_Mg";"clr_Ca";"clr_Fv";"Cultivar";"Maturity5";"RendVendable";"yieldClass";"ionomicGroup"
"160";18;1;1;0,684499225442044;-2,1732195762709;0,462727330929961;-1,97650928202485;-0,808904121869789;3,81140642379354;"Prospect";"mid-season";18,36000403;"LY";"3"
"161";18;1;2;0,682205482394031;-2,05439866405727;0,467183464289142;-1,83817555558763;-0,944357679565532;3,68754295252726;"Prospect";"mid-season";30,6079651;"LY";"3"
"162";18;1;3;0,852732002032826;-1,8066530270881;0,350906293855684;-1,88461456855782;-1,11350584652816;3,60113514628557;"Prospect";"mid-season";37,4243255;"LY";"3"
"163";18;1;4;0,86276538230084;-1,81449827907151;0,291376519676478;-1,81449827907151;-1,06353152762274;3,53838618378845;"Prospect";"mid-season";42,21129664;"HY";"3"
"164";18;1;5;0,930945409143691;-1,7705755865036;0,290847449673561;-1,84468355865732;-1,19075709125066;3,58422337759432;"Prospect";"mid-season";39,96703087;"HY";"3"
"165";18;1;6;0,913404633659321;-1,88497053673579;0,292109474507963;-1,81086256458207;-1,04872251253517;3,53904150568574;"Prospect";"mid-season";39,76409195;"HY";"3"
"166";19;1;1;0,789255154213508;-2,25461772194112;0,635754035955046;-2,30113773757601;-0,62716130400434;3,75790757335292;"Superior";"early mid-season";16,23511409;"LY";"4"
"167";19;1;2;0,677641587752041;-1,97618705918353;0,607810493248701;-1,97618705918353;-0,859225631847223;3,52614766921354;"Superior";"early mid-season";36,93488456;"HY";"4"
"168";19;1;3;0,893964777743263;-1,91527509094787;0,523540451639867;-1,91527509094787;-1,14416636891821;3,55721132143081;"Superior";"early mid-season";32,54185369;"HY";"4"
"169";19;1;4;0,911425075818181;-1,89766864379646;0,548017292838264;-1,87235083581216;-1,20452146323651;3,51509857418868;"Superior";"early mid-season";39,69246644;"HY";"4"
"170";19;1;5;0,75695570073891;-1,83315520249861;0,58350234675528;-1,83315520249861;-1,0315273789446;3,35737973644763;"Superior";"early mid-season";37,16169866;"HY";"4"
"171";19;1;6;0,863351238852789;-1,86290618397427;0,480305762550047;-1,83880863239521;-1,14566145183526;3,50371926680191;"Superior";"early mid-season";35,26362282;"HY";"4"
"172";19;1;7;0,948390123326644;-2,28166111853956;0,868221834841691;-2,23514110290467;-1,06350367922167;3,76369394249755;"Superior";"early mid-season";9,872381879;"LY";"4"
"173";19;1;8;1,02190945655002;-1,95990285286595;0,482444182503253;-1,902744439026;-1,23776813543275;3,59606178827144;"Superior";"early mid-season";37,4243255;"HY";"4"
"174";19;1;9;0,99488595013159;-2,15769178176874;0,555284537669531;-1,9271681231569;-1,09681982108347;3,63150923820799;"Superior";"early mid-season";26,19105906;"LY";"4"
"175";20;1;1;0,695060259832741;-2,3957657198804;0,520717182019455;-1,8849400961144;-0,596101071145227;3,66102944528783;"Yukon Gold";"mid-season";23,11116242;"LY";"1"
"176";20;1;2;0,673283651971823;-2,27493763891112;0,479996148089944;-1,85622730405293;-0,626279013323735;3,60416415622601;"Yukon Gold";"mid-season";30,6079651;"LY";"1"
"177";20;1;3;0,809575649484502;-2,22715638056692;0,40659589681864;-1,76179313087769;-0,795605427858913;3,56838339300038;"Yukon Gold";"mid-season";41,54279195;"HY";"1"
"178";20;1;4;0,809885740247406;-2,17781436160932;0,417440345347545;-1,79482210935321;-0,758730177666438;3,50404056303402;"Yukon Gold";"mid-season";46,6162651;"HY";"1"
"179";20;1;5;0,855548874479067;-2,16812276776417;0,4271319391927;-1,78513051550806;-0,84193233071398;3,51250480031444;"Yukon Gold";"mid-season";35,44268658;"HY";"1"
"180";20;1;6;0,856312574319149;-2,04652089543935;0,30621398124017;-1,77322756043967;-0,822745463817231;3,47996736413692;"Yukon Gold";"mid-season";36,32606779;"HY";"1"
"181";21;1;1;0,776233228198639;-1,97441516682508;0,640544611211116;-1,75127161551087;-1,21412868342751;3,52303762635371;"Chieftain";"mid-season";20,74299578;"LY";"4"
"182";21;1;2;0,821152273379791;-1,94371440276608;0,593233125146964;-1,73607503798784;-1,20055680163147;3,46596084385863;"Chieftain";"mid-season";24,45924678;"LY";"4"
"183";21;1;3;0,849483802592633;-1,93698836028538;0,607510386704865;-1,79038488609351;-1,23076909815808;3,50114815523947;"Chieftain";"mid-season";23,79476306;"LY";"4"
"184";21;1;4;0,900985602635192;-1,94737476500126;0,638151450149032;-1,79709256195193;-1,30979743559613;3,5151277097651;"Chieftain";"mid-season";17,47089056;"LY";"4"
"185";21;1;5;0,924783111642204;-1,98302828053932;0,57978203867347;-1,80534710330186;-1,22274179714174;3,50655203066725;"Chieftain";"mid-season";21,33114194;"LY";"4"
"186";21;1;6;0,847030807168271;-1,92117331675369;0,608547348824106;-1,8033902810973;-1,19121216307102;3,46019760492964;"Chieftain";"mid-season";20,54174222;"LY";"4"
"187";21;1;7;0,856180719779791;-2,01382634813065;0,577154848048838;-1,74053301313096;-1,18714777494618;3,50817156837916;"Chieftain";"mid-season";25,4047915;"LY";"4"
"188";21;1;8;0,888123799028191;-1,98023568489248;0,651069667918456;-1,76251220104761;-1,2736654840004;3,47721990299385;"Chieftain";"mid-season";26,43187861;"LY";"4"
"189";21;1;9;0,900959073380856;-1,93320771107811;0,688322392828185;-1,83055355701803;-1,35447088169591;3,52895068358301;"Chieftain";"mid-season";20,21904256;"LY";"4"
"190";22;1;1;0,503052501172134;-2,34949151233307;0,874824035830951;-2,22165814082318;-0,456927343983048;3,65020046013621;"AC Belmont";"early";4,070716107;"LY";"3"
"191";22;1;2;0,687950813160127;-2,47291061664745;0,809366719571251;-1,85038100330145;-0,681151147419391;3,50712523463691;"AC Belmont";"early";24,47204698;"LY";"3"
"192";22;1;3;0,676088417066331;-2,30531085884216;0,776951906864113;-1,89984575073399;-0,759386352130383;3,51150263777609;"AC Belmont";"early";29,9394604;"HY";"3"
"193";22;1;4;0,667678256299061;-2,36542390626336;0,748091402947013;-1,69169481156052;-0,803238878679806;3,44458793725761;"AC Belmont";"early";38,4628953;"HY";"3"
"194";22;1;5;0,708403109067983;-2,32083557637585;0,718381809117879;-1,74547143147229;-0,812651397646923;3,4521734873092;"AC Belmont";"early";31,43165839;"HY";"3"
"195";22;1;6;0,720654103581575;-2,37637042145429;0,711029040625526;-1,7240452354146;-0,807754503540444;3,47648701620223;"AC Belmont";"early";23,14697517;"LY";"3"
"196";22;1;7;0,577055861817976;-2,44783060138859;0,777689766198282;-1,69405879901221;-0,656071132160533;3,44321490454507;"AC Belmont";"early";16,24705168;"LY";"3"
"197";22;1;8;0,610198737927831;-2,34817774908239;0,72951846232303;-1,81265951272603;-0,738739836648291;3,55985989820585;"AC Belmont";"early";34,20117785;"HY";"3"
"198";22;1;9;0,724923385101943;-2,32259280320648;0,746321087641101;-1,78978827272172;-0,806245313838394;3,44738191702355;"AC Belmont";"early";25,39124094;"LY";"3"
"199";22;1;10;0,824236784010158;-2,32190290836694;0,70226730050758;-1,79580981247017;-0,897868219264207;3,48907685558358;"AC Belmont";"early";22,00096711;"LY";"3"
"200";23;1;1;0,663849793438081;-2,47301647850325;0,71377103181345;-1,92094789620321;-0,663865266563326;3,68020881601825;"Yukon Gold";"mid-season";13,21490537;"LY";"1"
"201";23;1;2;0,635497920470328;-2,35348083006788;0,592980394479325;-1,67975173536504;-0,662817477711197;3,46757172819447;"Yukon Gold";"mid-season";27,4922557;"LY";"1"
"202";23;1;3;0,738540312930958;-2,31200788939614;0,51667029949469;-1,65808142198947;-0,799419802951952;3,51429850191191;"Yukon Gold";"mid-season";25,95230738;"LY";"1"
"203";23;1;4;0,678527444654493;-2,30284292951989;0,547649462144678;-1,6283878819721;-0,778398229919182;3,483452134612;"Yukon Gold";"mid-season";32,00466242;"HY";"1"
"204";23;1;5;0,757884562784839;-2,24176858551239;0,593543395200748;-1,72382549397753;-0,891841868563373;3,50600799006771;"Yukon Gold";"mid-season";22,69334698;"LY";"1"
"205";23;1;6;0,758292857074932;-2,02052641491549;0,531519537710143;-1,7754039568825;-0,96931636514196;3,47543434215487;"Yukon Gold";"mid-season";29,24708054;"LY";"1"
"206";23;1;7;0,642457167442577;-2,19525584184042;0,568964630728841;-1,62616130995046;-0,877954352207484;3,48794970582695;"Yukon Gold";"mid-season";30,40502617;"LY";"1"
"207";23;1;8;0,710023129788794;-2,30315605736892;0,727943360022365;-1,80845981553281;-0,887302894007482;3,56095227709805;"Yukon Gold";"mid-season";30,45277651;"LY";"1"
"208";23;1;9;0,736765028703924;-2,17224908000152;0,594272889556023;-1,71441598637604;-0,914888402257523;3,47051555037514;"Yukon Gold";"mid-season";38,18833087;"HY";"1"
"209";23;1;10;0,754483909178457;-2,1641310610311;0,461442918246868;-1,6980413311065;-0,801553226528528;3,44779879124081;"Yukon Gold";"mid-season";28,48307517;"LY";"1"
"210";32;1;1;0,478989845369159;-2,36422236262767;0,368520451064914;-1,30816968837835;-0,738255148242356;3,5631369028143;"FL 1207";"mid-season late";15,27166667;"LY";"2"
"211";32;1;2;0,168206285631376;-2,24254308112245;0,599679332876136;-1,42310217523821;-0,713147876361882;3,61090751421502;"FL 1207";"mid-season late";36,62804444;"HY";"2"
"212";32;1;3;0,619581279975232;-2,11574776797997;0,55967720580616;-1,62739500006604;-1,13491851496825;3,69880279723287;"FL 1207";"mid-season late";43,39901176;"HY";"2"
"213";32;1;4;0,631088262262761;-2,06691160298595;0,53082757729858;-1,49781707109598;-1,23400248005084;3,63681531457143;"FL 1207";"mid-season late";27,64752941;"LY";"2"
"214";32;1;5;0,251421273429116;-2,44085296507893;0,510427545904231;-1,21963835431848;-0,627587290629907;3,52622979069397;"FL 1207";"mid-season late";43,38632941;"HY";"2"
"215";32;1;6;0,5378586541303;-1,93129963868956;0,614231632914874;-1,68346347478498;-1,25390081509775;3,71657364152712;"FL 1207";"mid-season late";47,20371765;"HY";"2"
"216";32;1;7;0,561597631401614;-2,12430433647758;0,581362073269349;-1,84559093400856;-0,821779858423153;3,64871542423834;"FL 1207";"mid-season late";41,73762353;"HY";"2"
"217";32;2;1;0,596408101681852;-1,96993888004632;0,530005647106218;-1,88292750305669;-0,912569549912262;3,63902218422721;"FL 1207";"mid-season late";37,81877647;"HY";"2"
"218";32;2;2;0,509739552414436;-2,12717262085443;0,300575615093617;-1,27987476046723;-0,985075220246586;3,5818074340602;"FL 1207";"mid-season late";35,91642353;"HY";"2"
"219";32;2;3;0,543324946239845;-2,22399994632484;0,303327419347115;-1,36533832728732;-0,932016264676188;3,67470217270138;"FL 1207";"mid-season late";36,15738824;"HY";"2"
"220";32;2;4;0,481117583242256;-2,07527881823128;0,360837667387285;-1,45623960982506;-1,02545669373261;3,71501987115941;"FL 1207";"mid-season late";44,52774118;"HY";"2"
"221";32;2;5;0,621807431539786;-2,14113671666987;0,319672381539066;-1,39580378293936;-1,04252442800176;3,63798511453214;"FL 1207";"mid-season late";35,34571765;"HY";"2"
"222";32;2;6;0,453046447301742;-2,19992462471273;0,222151446282856;-1,22391465813695;-0,914726380464207;3,66336776972929;"FL 1207";"mid-season late";37,98364706;"HY";"2"
"223";32;2;7;0,523623086479143;-2,17385864404295;0,492300615350102;-1,46166326851231;-1,06250732959741;3,68210554032342;"FL 1207";"mid-season late";48,38317647;"HY";"2"
"224";32;3;1;0,457807750890649;-2,31373876177069;0,205300894386771;-1,17430447858232;-0,80044470988949;3,62537930496508;"FL 1207";"mid-season late";34,59745882;"HY";"2"
"225";32;3;2;0,480699220079738;-2,29238937720169;0,209046574537516;-1,18053186178356;-0,819917319840752;3,60309276420876;"FL 1207";"mid-season late";37,17197647;"HY";"2"
"226";32;3;3;0,486095111095393;-2,22834488810559;0,00249630002961609;-1,19598198497868;-0,698949683345024;3,63468514530428;"FL 1207";"mid-season late";37,21002353;"HY";"2"
"227";32;3;4;0,359937733679083;-2,1765025662241;0,118360480676035;-1,21509139906947;-0,780638754088059;3,69393450502651;"FL 1207";"mid-season late";39,56894118;"HY";"2"
"228";32;3;5;0,367698857555109;-2,30616239425484;-0,0504942210485479;-0,930339333002247;-0,722042289805031;3,64133938055556;"FL 1207";"mid-season late";34,67355294;"HY";"2"
"229";32;3;6;0,434101195451934;-2,26389866979678;0,141543808636979;-1,34760793792262;-0,646161954547979;3,68202355817846;"FL 1207";"mid-season late";34,64818824;"HY";"2"
"230";32;3;7;0,374541314667312;-2,16033058755695;0,073261633950148;-1,19348757651996;-0,764819571332132;3,67083478679157;"FL 1207";"mid-season late";40,81181176;"HY";"2"
"231";36;1;1;0,428217366512795;-2,39415309161871;0,80678503256282;-2,10647101916693;-0,566025978219783;3,83164768992981;"AC Belmont";"early";19,3234423;"LY";"3"
"232";36;1;2;0,7473063829754;-2,36842868297329;0,809625147374658;-2,06832409052295;-0,853301450010429;3,73312269315661;"AC Belmont";"early";19,26376521;"LY";"3"
"233";36;1;3;0,83586141690528;-2,38141312659595;0,691280188094172;-1,94315819566479;-0,922798103896431;3,72022782115772;"AC Belmont";"early";20,50504872;"LY";"3"
"234";36;1;4;0,769794762680677;-2,29612411402347;0,724300772120889;-1,83659178464503;-0,974368274041154;3,61298863790809;"AC Belmont";"early";31,6885357;"HY";"3"
"235";36;1;5;0,8632471562328;-2,25558731445517;0,58232087390525;-1,76089107261907;-1,04364634048006;3,61455669741625;"AC Belmont";"early";45,30684804;"HY";"3"
"236";37;1;1;0,556314913547078;-2,00588341054257;0,635721691151488;-1,90410071623263;-1,06142180170172;3,77936932377835;"Shepody";"mid-season";9,834784716;"LY";"4"
"237";37;1;2;0,777647319570129;-2,0591793978846;0,64372940371719;-1,91607855424393;-1,23973849200036;3,79361972084158;"Shepody";"mid-season";20,06343824;"LY";"4"
"238";37;1;3;0,886660747550725;-2,01210480247391;0,552844554987629;-1,91366472966066;-1,23626590606885;3,72253013566506;"Shepody";"mid-season";33,59820264;"HY";"4"
"239";37;1;4;0,877159705547669;-1,955015037065;0,434826500926269;-1,79249610756723;-1,177310468477;3,61283540663529;"Shepody";"mid-season";25,85211613;"LY";"4"
"240";37;1;5;0,950697297554775;-2,00263345185029;0,456696356148057;-1,81026155920284;-1,18165289978046;3,58715425713076;"Shepody";"mid-season";27,76178307;"LY";"4"
"241";38;1;1;0,567817771719878;-2,55344522428132;0,660418058763335;-1,74251500806499;-0,720863760533011;3,78858816239611;"Yukon Gold";"mid-season";24,2050284;"LY";"1"
"242";38;1;2;0,71491357220765;-2,2778597826062;0,634984831142021;-1,78538329750841;-1,02509681411083;3,73844149087578;"Yukon Gold";"mid-season";28,6927457;"LY";"1"
"243";38;1;3;0,849418567780936;-2,22918318359535;0,545902418843018;-1,73448694175924;-1,07861115599653;3,64696029472717;"Yukon Gold";"mid-season";32,69111085;"HY";"1"
"244";38;1;4;0,786426109172524;-2,26474087126957;0,551864736386988;-1,67695420636745;-1,00627988165956;3,60968411373706;"Yukon Gold";"mid-season";30,54273554;"LY";"1"
"245";38;1;5;0,881221900867409;-2,14770334004235;0,470734702370177;-1,71870773452399;-1,09788121554367;3,61233568687242;"Yukon Gold";"mid-season";30,72176682;"LY";"1"
"246";39;1;1;0,532564440515031;-2,1227619438151;0,524200565307276;-1,86325074833001;-0,764638459661902;3,6938861459847;"Goldrush";"mid-season";24,65;"LY";"4"
"247";39;1;2;0,547073068362013;-2,14182045062266;0,402201386732923;-1,78899907599991;-0,736477894532073;3,71802296605971;"Goldrush";"mid-season";37,4;"LY";"4"
"248";39;1;3;0,491866079875673;-1,97933597841121;0,719785591946695;-2,0132375300869;-0,949716561230056;3,7306383979058;"Goldrush";"mid-season";35,55;"LY";"4"
"249";39;1;4;0,543908013621473;-2,18444745364148;0,338199524129365;-1,77898234553332;-0,590513727743347;3,67183598916731;"Goldrush";"mid-season";38,35;"LY";"4"
"250";39;1;5;0,649126774871704;-2,06190747527139;0,369889349202666;-1,84568436680175;-0,794474317028224;3,68305003502699;"Goldrush";"mid-season";38,75;"LY";"4"
"251";39;1;6;0,618968351609096;-2,0560994155292;0,426025591296928;-1,76841734307741;-0,872329318520779;3,65185213422137;"Goldrush";"mid-season";39,95;"HY";"4"
"252";39;1;7;0,604659045144354;-2,46235976373371;0,324022280638406;-1,54606903185956;-0,689292427517809;3,76903989732832;"Goldrush";"mid-season";35,45;"LY";"4"
"253";39;1;8;0,639506275161641;-2,24506163591472;0,2906173392467;-1,81219755361844;-0,563303061900997;3,69043863702582;"Goldrush";"mid-season";34,75;"LY";"4"
"254";39;1;9;0,721918201576208;-2,00494384104808;0,0515081824070607;-1,69478891274424;-0,68116983690952;3,60747620671856;"Goldrush";"mid-season";17,65;"LY";"4"
"255";39;1;10;0,588620679414178;-2,0941750228741;0,197236769521824;-1,7790939762342;-0,645079760515175;3,73249131068747;"Goldrush";"mid-season";34,45;"LY";"4"
"256";39;1;11;0,634243097817309;-2,09640693520214;0,314391742432136;-1,71503937867304;-0,823441259389254;3,68625273301499;"Goldrush";"mid-season";41,7;"HY";"4"
"257";39;2;1;0,62876984897581;-2,01968198924036;0,500315980358906;-1,91789929493042;-0,957437344743129;3,7659327995792;"Goldrush";"mid-season";32,45;"LY";"4"
"258";39;2;2;0,66605573768182;-2,06505973635139;0,319763454879632;-1,78634633388237;-0,853969464256586;3,71955634192889;"Goldrush";"mid-season";34,45;"LY";"4"
"259";39;2;3;0,550495313791225;-2,08581098245214;0,69157391205113;-2,0480706544693;-0,877999401819042;3,76981181289813;"Goldrush";"mid-season";28,65;"LY";"4"
"260";39;2;4;0,50301097740667;-2,29373999411219;0,332817172738836;-1,64504457612308;-0,58504712358275;3,68800354367252;"Goldrush";"mid-season";39,05;"LY";"4"
"261";39;2;5;0,705975031568296;-2,09198358063282;0,109347778656054;-1,75023428691076;-0,705689219512927;3,73258427683216;"Goldrush";"mid-season";38,5;"LY";"4"
"262";39;2;6;0,701753329300366;-2,02435505905687;0,477080892682337;-1,84203350226292;-0,994735641875716;3,6822899812128;"Goldrush";"mid-season";40,9;"HY";"4"
"263";39;2;7;0,628379820163612;-2,3288714665721;0,513126707039851;-1,71368582748186;-0,893786941282775;3,79483770813327;"Goldrush";"mid-season";27,75;"LY";"4"
"264";39;2;8;0,644279444002165;-1,98109016466359;0,490284478905835;-1,80415945650451;-1,04562951668171;3,69631521494181;"Goldrush";"mid-season";35,75;"LY";"4"
"265";39;2;9;0,683507702892547;-1,99839721810534;0,32966696018969;-1,90602389797432;-0,787993523449114;3,67923997644654;"Goldrush";"mid-season";44,9;"HY";"4"
"266";39;2;10;0,689819740678334;-2,02399161085895;0,220257905122135;-1,73630953840717;-0,84022151385053;3,69044501731617;"Goldrush";"mid-season";43;"HY";"4"
"267";39;2;11;0,624479184652242;-2,06804886998261;0,450759331481073;-1,85182576151297;-0,830174513980992;3,67481062934326;"Goldrush";"mid-season";43,2;"HY";"4"
"268";39;3;1;0,594965486856321;-1,97023197878165;0,0118812189376212;-1,74065753713715;-0,616727440484753;3,72077025060961;"Goldrush";"mid-season";28,3;"LY";"4"
"269";39;3;2;0,659122131420969;-1,9995043715382;0,128727334311067;-1,81718281474425;-0,691171551888022;3,72000927243843;"Goldrush";"mid-season";42,05;"HY";"4"
"270";39;3;3;0,477566077582032;-2,17483045932934;0,486826702203156;-1,83835822270813;-0,675207412902449;3,72400331515474;"Goldrush";"mid-season";30,35;"LY";"4"
"271";39;3;4;0,488640932143849;-2,45609040194355;0,733471035255881;-1,82010163522355;-0,711733171610074;3,76581324137744;"Goldrush";"mid-season";40,45;"HY";"4"
"272";39;3;5;0,641800768229562;-2,07123697438369;0,109987261606091;-1,73987983842924;-0,658509356195641;3,71783813917292;"Goldrush";"mid-season";39;"LY";"4"
"273";39;3;6;0,551787035056913;-2,30017527472438;0,464227862928961;-1,67446937495997;-0,717170619358435;3,6758003710569;"Goldrush";"mid-season";39,95;"HY";"4"
"274";39;3;7;0,617475102434669;-2,3041491989656;0,575584160725508;-1,7377537240448;-0,91785483784571;3,76669849769593;"Goldrush";"mid-season";37;"LY";"4"
"275";39;3;8;0,639069959609635;-2,0384101754079;0,379805099881431;-1,86147946724882;-0,753898508597948;3,6349130917636;"Goldrush";"mid-season";48;"HY";"4"
