NoEssai;NoBloc;NoTraitement;Entreprise;NoChamp;Region;Localisation;Annee;test_type;NtotDose;PtotDose;KtotDose;LatDD;LonDD;Cultivar;Maturite;Maturity5;MaturiteAAC;Destination;DatePlantation;DOYplantation;DensitePlants;PrecedantCultural;GestionResidus;PrecCropFiveClasses;MOmethode;MOouCtot;Csol;Nsol;pHactifMethode;pHcacl2;pH1dans1;ExtractifMethode;DosageMethode;Ssol;Psol;Ksol;CaSol;MgSol;Bsol;CuSol;ZnSol;MnSol;FeSol;AlSol;AlSolTabi;KnonEchExtractifMethode;KnonEchDosage; KnonEchSol ;GranulometrieDate;TextureClasse;SableMesure;LimonMesure;ArgileMesure;DensiteApp;SableMesure_20_40_print;LimonMesure_20_40_print;ArgileMesure_20_40_print;Densite App_20_40_print;GranulometrieDate2;SableMesure_0_20_aut;LimonMesure_0_20_aut;ArgileMesure_0_20_aut;DensiteApp_0_20_aut;SableMesure_20_40_aut;LimonMesure_20_40_aut;ArgileMesure_20_40_aut;Densite App_20_40_aut;SerieSol;Classe drainage;AnalyseFoliaireStade;AnalyseFoliaireC;AnalyseFoliaireS;AnalyseFoliaireN;AnalyseFoliaireP;AnalyseFoliaireK;AnalyseFoliaireCa;AnalyseFoliaireMg;AnalyseFoliaireB;AnalyseFoliaireCu;AnalyseFoliaireZn;AnalyseFoliaireMn;AnalyseFoliaireFe;AnalyseFoliaireAl;AnalyseFoliaireSi;DateRecolte;DOYrecolte;Long_SC;RendGrosCalibre;RendGros;RendMoyCalibre;RendMoy;RendPetitCalibre;RendPetit;RendRejetCalibre;RendRejet;RendVendable;RendTotal;PoidsSpec;AnalyseTubercule_MatiereSecheRecolte;AnalyseTubercule_Crecolte;AnalyseTubercule_Srecolte;AnalyseTubercule_Nrecolte;AnalyseTubercule_Precolte;AnalyseTubercule_Krecolte;AnalyseTubercule_CaRecolte;AnalyseTubercule_MgRecolte;AnalyseTubercule_Brecolte;AnalyseTubercule_CuRecolte;AnalyseTubercule_ZnRecolte;AnalyseTubercule_MnRecolte;AnalyseTubercule_FeRecolte;AnalyseTubercule_AlRecolte;AnalyseTubercule_SiRecolte
15003;2;3;Dolbec;2315;Centre du Québec;St-Ubalde;2016;N;235;110;180;46.73023;-72.26801;Ambra;Mi-saison;mid-season;Tardif;table;21/05/16;142;35833;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;3.48;0.3;CaCl2;5.24;5.67;Mehlich 3;ICP;52.46418467;147.8530903;46.68862056;638.6340203;96.9816514;-0.395109386;6.165096737;5.379350326;8.434609496;145.4513886;1219.4291;;Knudsen et al. 1982 (HNO3);SAA;305.45;Printemps;;62.04;37.86;0.1;1.09;56.92;42.95;0.13;1.44;Automne;62.04258617;37.8593395;0.098076;1.09270007;56.922177;42.948948;0.128874;1.436645317;Saint-Thomas;4;10% fleur;42.28136;0.61086;5.41619;0.34587;3.73536;1.0851;0.68193;0.00243;0.00133;0.00388;0.03178;0.01149;0.00536;0.01115;13/09/16;257;116;> 3 po;12.61;1 1/8 po à 3 po;40.99;;;< 1 1/8 po;0.36;53.6;53.95;1.0585;0.149864;0.0042;0.2143;0.0001;0.2624;1.5734;0.0368;0.1259;0.0003;0.0009;0.0029;0.0006;0.0056;0.0037;0.0011
15004;1;1;Plaurent;15;Outaouais;NDPaix;2016;N;140;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.06;0.17;CaCl2;5.25;5.68;Mehlich 3;ICP;25.55515385;60.63919388;28.96997367;362.9532332;47.4352901;-0.262830117;1.058304666;0.664363289;5.584702447;83.90291452;745.356162;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.4;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.399828063;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;43.26087;0.53857;5.68007;0.34586;4.09712;0.99556;0.57323;0.00503;0.00125;0.01263;0.02244;0.01438;0.00639;0.0291;26/09/16;270;118;? 2 3/4 po;2.32;2 à 2 3/4 po;17.84;;0;< 2 po;9.15;20.16;29.32;1.0601;0.161973;0.0041;0.223;0.0002;0.2553;1.4825;0.0393;0.13;0.0004;0.001;0.0036;0.0008;0.0066;0.0053;0.0057
15004;1;2;Plaurent;15;Outaouais;NDPaix;2016;N;170;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.05;0.24;CaCl2;5.82;6.26;Mehlich 3;ICP;24.48972263;73.6808618;34.93890956;468.2692858;34.86654461;0.499976673;1.410971878;0.931574213;7.502922655;101.8606106;900.0967647;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.5;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.497149197;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;42.73351;0.54269;5.46185;0.33646;3.66539;1.00693;0.60416;0.0059;0.00125;0.01161;0.02147;0.0178;0.00993;0.04441;26/09/16;270;118;? 2 3/4 po;1.95;2 à 2 3/4 po;15.56;;0;< 2 po;10.25;17.51;27.76;1.0634;0.173343;0.0041;0.1771;0.0002;0.2341;1.4994;0.037;0.1214;0.0004;0.0009;0.0031;0.0008;0.0081;0.0069;0.007
15004;1;3;Plaurent;15;Outaouais;NDPaix;2016;N;200;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.5;0.17;CaCl2;5.06;5.48;Mehlich 3;ICP;26.99744713;53.50672896;29.95907635;340.5472245;39.61965594;0.438616384;1.144719296;0.702785552;6.194421691;89.93159508;752.798994;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.35;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.350652569;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;42.63573;0.54006;5.67188;0.3256;3.63127;1.04247;0.55321;0.00585;0.00116;0.01287;0.02459;0.01753;0.01003;0.04425;26/09/16;270;118;? 2 3/4 po;0;2 à 2 3/4 po;18.26;;0;< 2 po;6.9;18.26;25.16;1.0598;0.163928;0.0041;0.2;0.0002;0.2712;1.478;0.0369;0.1216;0.0003;0.001;0.0034;0.0009;0.0076;0.0069;0.0089
15004;1;4;Plaurent;15;Outaouais;NDPaix;2016;N;225;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.25;0.22;CaCl2;5.07;5.49;Mehlich 3;ICP;33.64025207;87.25355546;35.30335123;480.4761395;55.98676444;0.360857411;1.658338979;1.006560277;8.114095809;102.031353;1016.941516;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.38;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.380260851;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;43.89193;0.55522;5.90093;0.34889;3.77954;1.14333;0.55131;0.0056;0.00119;0.014;0.02563;0.0145;0.00628;0.02707;26/09/16;270;118;? 2 3/4 po;2.2;2 à 2 3/4 po;17.97;;0;< 2 po;8.55;20.17;28.72;1.0643;0.157768;0.0041;0.1892;0.0002;0.2437;1.4513;0.047;0.1156;0.0002;0.0009;0.0032;0.0008;0.007;0.0058;0.006
15004;2;1;Plaurent;15;Outaouais;NDPaix;2016;N;140;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.38;0.21;CaCl2;4.73;5.14;Mehlich 3;ICP;55.58620954;94.49257716;50.57021451;322.6640626;54.79447802;0.771926088;1.324888322;0.88767048;10.11769782;110.1989981;950.5959652;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.31;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.313577851;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;44.22311;0.61438;5.77347;0.36879;3.32721;1.14937;0.53738;0.00583;0.0014;0.01467;0.02358;0.01208;0.00406;0.02267;26/09/16;270;118;? 2 3/4 po;2.57;2 à 2 3/4 po;14.07;;0;< 2 po;8.89;16.64;25.53;1.0667;0.161973;0.0041;0.223;0.0002;0.2553;1.4825;0.0393;0.13;0.0004;0.001;0.0036;0.0008;0.0066;0.0053;0.0057
15004;2;2;Plaurent;15;Outaouais;NDPaix;2016;N;170;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.72;0.19;CaCl2;5.06;5.48;Mehlich 3;ICP;38.59133753;83.66611649;37.82221402;469.3954149;63.33427057;1.019667848;1.372017405;0.936118617;8.308008043;93.30738327;841.8648563;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.31;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.306883805;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;43.14852;0.54647;5.5189;0.3081;4.01594;1.11368;0.60757;0.0054;0.00113;0.01287;0.02219;0.01344;0.00595;0.03111;26/09/16;270;118;? 2 3/4 po;2.88;2 à 2 3/4 po;16.99;;0;< 2 po;8.83;19.86;28.69;1.0617;0.173343;0.0041;0.1771;0.0002;0.2341;1.4994;0.037;0.1214;0.0004;0.0009;0.0031;0.0008;0.0081;0.0069;0.007
15004;2;3;Plaurent;15;Outaouais;NDPaix;2016;N;200;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.34;0.18;CaCl2;4.98;5.4;Mehlich 3;ICP;77.16137237;70.55177104;34.60002588;494.9775109;57.20542678;0.909824929;1.479698544;0.932418668;8.712351197;101.1348606;1031.558522;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.43;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.428149028;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;43.60513;0.54404;5.6599;0.30686;3.6951;1.03842;0.58362;0.00547;0.00107;0.01334;0.02254;0.01237;0.00475;0.02462;26/09/16;270;118;? 2 3/4 po;0.92;2 à 2 3/4 po;16.4;;0;< 2 po;9.53;17.32;26.85;1.0637;0.163928;0.0041;0.2;0.0002;0.2712;1.478;0.0369;0.1216;0.0003;0.001;0.0034;0.0009;0.0076;0.0069;0.0089
15004;2;4;Plaurent;15;Outaouais;NDPaix;2016;N;225;176;259;45.80653;-74.95579;Goldrush;Mi-saison;mid-season;Tardif;semence;01/06/16;153;35856;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;2.55;0.21;CaCl2;5.48;5.91;Mehlich 3;ICP;31.66558253;85.48798394;29.65385912;697.4642189;62.25331208;1.065797547;1.571252201;0.920009208;7.35505926;91.14909924;931.2445338;;Knudsen et al. 1982 (HNO3);SAA;367.93;Printemps;;77.48;22.52;0;1.29;77.59;22.41;0;1.36;Automne;77.48329813;22.51670188;0;1.289633762;77.593277;22.406724;0;1.358324976;Morin;3;10% fleur;43.0987;0.60748;5.86069;0.3442;3.83602;1.28821;0.59939;0.00569;0.00124;0.01861;0.02663;0.01358;0.00507;0.02472;26/09/16;270;118;? 2 3/4 po;1.1;2 à 2 3/4 po;13.35;;0;< 2 po;8.81;14.45;23.26;1.0632;0.157768;0.0041;0.1892;0.0002;0.2437;1.4513;0.047;0.1156;0.0002;0.0009;0.0032;0.0008;0.007;0.0058;0.006
15005;1;1;Plaurent;21;Outaouais;NDPaix;2016;N;140;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.51;0.12;CaCl2;4.69;5.1;Mehlich 3;ICP;28.03240547;84.63061716;17.02303361;265.6553336;26.23508087;0.475686145;1.439488334;0.720864247;5.691888482;104.8190203;909.5604542;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.52;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.516201483;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;42.44438;0.53113;5.27671;0.39103;3.07527;0.98732;0.81083;0.00526;0.00125;0.01165;0.0249;0.01061;0.004;0.02122;26/09/16;270;118;? 2 1/2 po;7.44;1.5 à 2.5 po;25.08;;0;< 1 1/2 po;1.18;32.52;33.7;1.076;0.216766;0.0041;0.1775;0.0001;0.2217;1.2838;0.0299;0.1027;0.0002;0.0007;0.0024;0.0007;0.007;0.0069;0.0061
15005;1;2;Plaurent;21;Outaouais;NDPaix;2016;N;170;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.8;0.16;CaCl2;4.77;5.18;Mehlich 3;ICP;34.29645541;105.2943256;29.60709024;374.3435652;42.37645675;1.182673578;1.990840509;0.956317825;7.996876495;115.4427452;954.7074015;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.51;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.514656703;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.52425;0.51367;5.47413;0.3693;3.20856;0.97666;0.79217;0.00519;0.00118;0.01122;0.02419;0.01032;0.00341;0.0174;26/09/16;270;118;? 2 1/2 po;6.18;1.5 à 2.5 po;27.13;;0;< 1 1/2 po;0.84;33.32;34.15;1.0757;0.219429;0.0041;0.1712;0.0002;0.2295;1.2469;0.0333;0.1031;0.0004;0.0007;0.0024;0.0009;0.006;0.0065;0.0052
15005;1;3;Plaurent;21;Outaouais;NDPaix;2016;N;200;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.71;0.14;CaCl2;4.71;5.12;Mehlich 3;ICP;34.13997622;85.52561195;19.00954314;252.9907929;25.3162404;0.787923835;1.673288216;0.787938005;5.334784502;128.9917669;1131.311616;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.58;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.577477753;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;42.98715;0.51998;5.44767;0.35633;3.42112;1.19528;0.78257;0.00549;0.00119;0.01103;0.0283;0.01255;0.00602;0.02676;26/09/16;270;118;? 2 1/2 po;5.74;1.5 à 2.5 po;27.29;;0;< 1 1/2 po;1.35;33.02;34.37;1.0755;0.224063;0.0041;0.1496;0.0001;0.21;1.2422;0.0423;0.099;0.0002;0.0006;0.0023;0.0008;0.0053;0.0057;0.0047
15005;1;4;Plaurent;21;Outaouais;NDPaix;2016;N;225;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.41;0.15;CaCl2;4.45;4.85;Mehlich 3;ICP;33.11136434;79.72927218;21.54757486;160.7407502;24.75229727;1.009446205;1.025293474;0.652840136;5.740153392;110.9481624;656.0935795;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.44;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.44462668;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.42335;0.53761;5.41779;0.37078;3.16533;1.19301;0.79496;0.00559;0.00125;0.01133;0.02601;0.0107;0.00454;0.02076;26/09/16;270;118;? 2 1/2 po;4.13;1.5 à 2.5 po;24.85;;0;< 1 1/2 po;2.41;28.99;31.4;1.0751;0.198498;0.0041;0.1937;0.0002;0.2683;1.3529;0.0321;0.1136;0.0022;0.0009;0.0028;0.0008;0.0082;0.0069;0.0021
15005;2;1;Plaurent;21;Outaouais;NDPaix;2016;N;140;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.95;0.12;CaCl2;4.69;5.1;Mehlich 3;ICP;26.03219773;87.82095024;17.4108634;263.6841944;25.02187746;0.422510599;1.38029335;0.720814549;5.88010169;112.3228214;899.4095628;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.33;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.328768187;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.93296;0.54502;5.72727;0.35406;3.08492;1.19094;0.78886;0.005;0.00123;0.01281;0.03038;0.01019;0.00424;0.0238;26/09/16;270;118;? 2 1/2 po;6.32;1.5 à 2.5 po;28.28;;0;< 1 1/2 po;0.98;34.6;35.58;1.0777;0.216766;0.0041;0.1775;0.0001;0.2217;1.2838;0.0299;0.1027;0.0002;0.0007;0.0024;0.0007;0.007;0.0069;0.0061
15005;2;2;Plaurent;21;Outaouais;NDPaix;2016;N;170;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.8;0.12;CaCl2;4.76;5.17;Mehlich 3;ICP;29.79215107;109.0264715;14.35303246;312.0772851;34.74518775;0.349777613;1.980427115;0.967262406;9.028952268;117.0321347;1007.263464;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.44;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.438447561;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.14591;0.49942;5.23322;0.34298;3.23228;0.97374;0.80285;0.00535;0.00115;0.01179;0.02631;0.00896;0.00287;0.01866;26/09/16;270;118;? 2 1/2 po;12.9;1.5 à 2.5 po;23.03;;0;< 1 1/2 po;1.03;35.93;36.96;1.0781;0.219429;0.0041;0.1712;0.0002;0.2295;1.2469;0.0333;0.1031;0.0004;0.0007;0.0024;0.0009;0.006;0.0065;0.0052
15005;2;3;Plaurent;21;Outaouais;NDPaix;2016;N;200;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.77;0.1;CaCl2;4.75;5.16;Mehlich 3;ICP;36.44658975;104.0648951;15.99180765;274.1549409;30.27169826;0.363162075;1.188620744;0.915868509;6.264671528;103.1564088;840.1391084;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.42;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.418622885;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.40616;0.53656;5.48849;0.36062;3.13463;0.99562;0.82374;0.0053;0.00125;0.01198;0.02858;0.00965;0.00338;0.02146;26/09/16;270;118;? 2 1/2 po;10.75;1.5 à 2.5 po;27.08;;0;< 1 1/2 po;1.31;37.82;39.13;1.0764;0.224063;0.0041;0.1496;0.0001;0.21;1.2422;0.0423;0.099;0.0002;0.0006;0.0023;0.0008;0.0053;0.0057;0.0047
15005;2;4;Plaurent;21;Outaouais;NDPaix;2016;N;225;176;259;45.803;-74.96984;Pommerelle;Tardif;late;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.88;0.14;CaCl2;4.87;5.29;Mehlich 3;ICP;23.41720372;90.87599572;24.27844913;353.8349668;38.50772085;1.414722945;1.434914115;1.780377498;6.357783141;94.22738753;724.6951626;;Knudsen et al. 1982 (HNO3);SAA;322.89;Printemps;;81.46;18.54;0.01;1.23;79.66;20.34;0;1.49;Automne;81.45827075;18.53540613;0.006324125;1.232734369;79.664086;20.335913;0;1.494445832;Morin;3;10% fleur;43.04678;0.54202;5.23568;0.34779;3.3043;1.21308;0.83998;0.00515;0.00117;0.01135;0.02659;0.01071;0.004;0.01809;26/09/16;270;118;? 2 1/2 po;13.15;1.5 à 2.5 po;22.37;;0;< 1 1/2 po;1.08;35.52;36.6;1.0746;0.198498;0.0041;0.1937;0.0002;0.2683;1.3529;0.0321;0.1136;0.0022;0.0009;0.0028;0.0008;0.0082;0.0069;0.0021
15006;1;1;Plaurent;21;Outaouais;NDPaix;2016;N;140;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.71;0.12;CaCl2;4.6;5.01;Mehlich 3;ICP;48.98338566;117.2958662;41.47895355;239.9874987;63.40717479;0.218261177;1.668671053;0.921380041;10.62773401;109.0032413;866.1257201;;Knudsen et al. 1982 (HNO3);SAA;293.24;Printemps;;82.66;17.34;0;1.36;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.364813051;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;43.22666;0.42809;5.57078;0.24649;2.88469;0.9669;0.65368;0.0047;0.00093;0.00776;0.02329;0.01181;0.00684;0.05359;26/09/16;270;118;? 2 3/4 po;10.96;2 à 2 3/4 po;25.36;;0;< 2 po;7.82;36.32;44.14;1.0585;0.151543;0.0041;0.1782;0.0001;0.2771;1.5509;0.0503;0.1258;0.0008;0.0007;0.0023;0.001;0.0051;0.0037;0.0006
15006;1;2;Plaurent;21;Outaouais;NDPaix;2016;N;150;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.9;0.12;CaCl2;4.69;5.1;Mehlich 3;ICP;36.95951435;98.86621656;25.94982255;246.7504755;37.58113497;-0.076128821;1.771641016;1.006212098;9.910712903;121.5677288;1000.310298;;Knudsen et al. 1982 (HNO3);SAA;261.57;Printemps;;82.66;17.34;0;1.29;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.286801666;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;42.34272;0.43452;4.44335;0.24388;2.47902;1.36733;0.83056;0.0061;0.00106;0.00802;0.03354;0.01295;0.00955;0.06789;26/09/16;270;118;? 2 3/4 po;8.17;2 à 2 3/4 po;27.94;;0;< 2 po;10.63;36.11;46.74;1.0596;0.156956;0.0041;0.1888;0.0001;0.2841;1.4863;0.0341;0.1243;0.0008;0.0007;0.0028;0.0018;0.006;0.0048;0.0026
15006;1;3;Plaurent;21;Outaouais;NDPaix;2016;N;175;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.79;0.13;CaCl2;4.38;4.78;Mehlich 3;ICP;42.05085396;109.9612705;25.28231157;173.223091;35.18380608;0.338010439;1.588658637;0.905909672;11.45116315;102.3607828;768.7642212;;Knudsen et al. 1982 (HNO3);SAA;255.3;Printemps;;82.66;17.34;0;1.45;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.44539907;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;43.10536;0.43221;4.39754;0.27192;2.60912;1.03223;0.6821;0.00447;0.00095;0.00815;0.01444;0.00981;0.00455;0.0423;26/09/16;270;118;? 2 3/4 po;7.15;2 à 2 3/4 po;33.94;;0;< 2 po;8.21;41.09;49.3;1.0613;0.160591;0.0041;0.1813;0.0002;0.2883;1.5183;0.0508;0.1382;0.0006;0.0007;0.0026;0.0011;0.0051;0.003;0.0012
15006;1;4;Plaurent;21;Outaouais;NDPaix;2016;N;200;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.65;0.13;CaCl2;4.82;5.23;Mehlich 3;ICP;21.422017;80.19300745;21.9321579;292.256002;45.68818455;0.566241918;1.293681312;0.796491701;7.124888824;94.82088958;641.9813858;;Knudsen et al. 1982 (HNO3);SAA;291.85;Printemps;;82.66;17.34;0;1.36;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.364555588;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;43.23526;0.42353;4.72631;0.25169;2.91384;1.26463;0.66914;0.00559;0.00097;0.00871;0.02305;0.01245;0.006;0.05231;26/09/16;270;118;? 2 3/4 po;5.85;2 à 2 3/4 po;25.38;;0;< 2 po;9.62;31.23;40.85;1.0604;0.170377;0.0042;0.1732;0.0001;0.2508;1.4666;0.0608;0.1137;0.0006;0.0006;0.0023;0.0014;0.0044;0.0047;0.0009
15006;2;1;Plaurent;21;Outaouais;NDPaix;2016;N;140;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.68;0.13;CaCl2;4.96;5.38;Mehlich 3;ICP;28.98894928;106.5875452;27.29215278;350.8683683;58.38147824;-0.023389782;1.904818276;0.981004202;8.943468618;116.3718857;990.6748981;;Knudsen et al. 1982 (HNO3);SAA;247.27;Printemps;;82.66;17.34;0;1.37;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.372022024;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;43.62342;0.45126;4.45876;0.2628;2.5975;1.0339;0.63069;0.00442;0.00092;0.00778;0.01441;0.00924;0.00339;0.03655;26/09/16;270;118;? 2 3/4 po;9.41;2 à 2 3/4 po;26.92;;0;< 2 po;8.6;36.33;44.93;1.058;0.151543;0.0041;0.1782;0.0001;0.2771;1.5509;0.0503;0.1258;0.0008;0.0007;0.0023;0.001;0.0051;0.0037;0.0006
15006;2;2;Plaurent;21;Outaouais;NDPaix;2016;N;150;176;259;45.80294;-74.96843;Carolina;Hatif;early;Tardif;semence;01/06/16;153;43027;Mais grain;tiges et racines;HRC;CNS Leco;Ctot;1.81;0.11;CaCl2;5.04;5.46;Mehlich 3;ICP;34.90693787;110.1201171;26.62024624;368.2680311;70.02942312;0.436632168;1.643665551;2.139421069;9.488934244;119.2935997;889.0934903;;Knudsen et al. 1982 (HNO3);SAA;241.94;Printemps;;82.66;17.34;0;1.35;79.78;20.2;0.03;1.44;Automne;82.655435;17.344564;0;1.350137642;79.776142;20.198575;0.025282;1.435203523;Morin;3;10% fleur;42.4078;0.42885;4.34758;0.28721;2.77852;1.05155;0.61817;0.00527;0.00101;0.00776;0.0181;0.00982;0.00493;0.04599;26/09/16;270;118;? 2 3/4 po;5.21;2 à 2 3/4 po;34.48;;0;< 2 po;8.03;39.69;47.72;1.0622;0.156956;0.0041;0.1888;0.0001;0.2841;1.4863;0.0341;0.1243;0.0008;0.0007;0.0028;0.0018;0.006;0.0048;0.0026
