"";"NoEssai";"NoBloc";"NoTraitement";"Annee";"LatDD";"LonDD";"Cultivar";"Maturity5";"RendVendable";"AnalyseFoliaireStade";"clr_N";"clr_P";"clr_K";"clr_Ca";"clr_Mg";"clr_Fv"
"150";"7";3;3;2004;48,797222;-72,2425;"Yukon Gold";"mid-season";27,29826997;"10% fleur";0,542429930300067;-2,09805495130638;0,569173255275578;-0,882718388330126;-1,55905845057369;3,42822860463455
"151";"7";3;4;2004;48,797222;-72,2425;"Yukon Gold";"mid-season";28,65915453;"10% fleur";0,566676466758629;-2,12097092697537;0,526454652310406;-0,919943632879189;-1,48844836823186;3,43623180901738
"152";"7";3;5;2004;48,797222;-72,2425;"Yukon Gold";"mid-season";29,54552013;"10% fleur";0,857219004312562;-2,11099524034754;0,406125029424119;-0,798808851381368;-2,00921254603759;3,65567260402982
"153";"7";3;6;2004;48,797222;-72,2425;"Yukon Gold";"mid-season";28,48904396;"10% fleur";0,654072839539572;-2,11747367312177;0,495451516216646;-0,921869118466346;-1,48148490640177;3,37130334223366
"154";"8";1;1;2004;48,797222;-72,2425;"Estima";"mid-season";25,36310235;"10% fleur";0,689095570783327;-2,16417667940184;0,67555134567557;-1,06556439073373;-1,77113409129223;3,6362282449689
"155";"8";1;2;2004;48,797222;-72,2425;"Estima";"mid-season";41,97766107;"10% fleur";0,769711855487067;-2,15747387553181;0,686188884398743;-0,989868715376753;-1,90615944725091;3,59760129827366
"156";"8";1;3;2004;48,797222;-72,2425;"Estima";"mid-season";59,27010403;"10% fleur";0,834374899909768;-2,13471528140747;0,757446987262486;-1,02540770362261;-1,93111632616623;3,49941742402405
"157";"8";1;4;2004;48,797222;-72,2425;"Estima";"mid-season";54,64002685;"10% fleur";0,918913217304705;-2,12206993842916;0,640386984880216;-0,950886956926213;-2,00070908142489;3,51436577459534
"158";"8";1;5;2004;48,797222;-72,2425;"Estima";"mid-season";45,0473255;"10% fleur";0,856056930851821;-2,12134163601367;0,742762195061889;-0,907418500834561;-2,12134163601367;3,55128264694818
"159";"8";1;6;2004;48,797222;-72,2425;"Estima";"mid-season";47,56700839;"10% fleur";0,901977332805483;-2,10231197468149;0,683856005684675;-0,780556134699168;-2,20075204749474;3,49778681838524
"160";"8";2;1;2004;48,797222;-72,2425;"Estima";"mid-season";37,5735453;"10% fleur";0,756453459017939;-2,08132461419039;0,738730645288313;-0,802450501691338;-2,3326390424713;3,72123005404678
"161";"8";2;2;2004;48,797222;-72,2425;"Estima";"mid-season";45,52696057;"10% fleur";0,718089268441583;-1,99855137986567;0,770354096957819;-0,737420161699781;-2,30603607961363;3,55356425577967
"162";"8";2;3;2004;48,797222;-72,2425;"Estima";"mid-season";45,12406711;"10% fleur";0,753909138598838;-2,02436193785478;0,746386857462993;-0,915993474241307;-2,08498655967122;3,52504597570547
"163";"8";2;4;2004;48,797222;-72,2425;"Estima";"mid-season";63,60344698;"10% fleur";0,957020010097136;-1,86357536142439;0,737163103888734;-0,990302014633924;-2,41011906779246;3,5698133298649
"164";"8";2;5;2004;48,797222;-72,2425;"Estima";"mid-season";51,19595638;"10% fleur";0,883313401776735;-1,84407246420364;0,704256012021852;-0,863243211191917;-2,36286625761881;3,48261251921578
"165";"8";2;6;2004;48,797222;-72,2425;"Estima";"mid-season";57,21087081;"10% fleur";0,895308240652418;-2,03885253436741;0,726567698393761;-0,71139867327045;-2,33610405783534;3,46447932642702
"166";"8";3;1;2004;48,797222;-72,2425;"Estima";"mid-season";29,96876174;"10% fleur";0,757236307763563;-2,08812020327098;0,808641352723952;-0,880308622637882;-2,35048446773847;3,75303563315983
"167";"8";3;2;2004;48,797222;-72,2425;"Estima";"mid-season";49,5518255;"10% fleur";0,807032134023006;-2,05988666405163;0,83621576855352;-0,949845679559897;-2,29168827810895;3,65817271914395
"168";"8";3;3;2004;48,797222;-72,2425;"Estima";"mid-season";56,73065436;"10% fleur";0,952334183551971;-1,97284149653888;0,834299607207555;-1,0077606004953;-2,44284512578462;3,63681343205928
"169";"8";3;4;2004;48,797222;-72,2425;"Estima";"mid-season";58,96081208;"10% fleur";0,942212185127453;-1,94661517091734;0,810225194354305;-0,986839327103443;-2,3520802790255;3,53309739756452
"170";"8";3;5;2004;48,797222;-72,2425;"Estima";"mid-season";52,95403691;"10% fleur";0,987158676445423;-1,99733420047288;0,800664237292273;-1,02388505475877;-2,30481890022084;3,53821524171479
"171";"8";3;6;2004;48,797222;-72,2425;"Estima";"mid-season";65,78151342;"10% fleur";0,949562140986956;-2,13021580668028;0,744155609869445;-0,973783947123343;-2,204323778834;3,61460578178122
"172";"9";1;1;2004;48,797222;-72,2425;"Andover";"early mid-season";32,87028772;"10% fleur";0,750169391829657;-2,18545895765463;0,892237253750793;-0,592828163536909;-2,59092406576279;3,72680454137388
"173";"9";1;2;2004;48,797222;-72,2425;"Andover";"early mid-season";41,81138758;"10% fleur";0,811880544605148;-2,03928827775749;1,00141736143923;-0,548633901313357;-3,06093952528947;3,83556379831594
"174";"9";1;3;2004;48,797222;-72,2425;"Andover";"early mid-season";37,54071695;"10% fleur";1,02507855226903;-2,02757401153764;0,840730652329845;-0,837989944663805;-2,72072119209759;3,72047594370016
"175";"9";1;4;2004;48,797222;-72,2425;"Andover";"early mid-season";43,00216158;"10% fleur";0,995042467321296;-2,18451023915039;0,836889781152183;-0,749425713861064;-2,57017271996237;3,67217642450035
"176";"9";1;5;2004;48,797222;-72,2425;"Andover";"early mid-season";43,93329312;"10% fleur";1,07748291608398;-2,42673892143845;0,841984709157318;-0,886293880491302;-2,37267170016817;3,76623687685663
"177";"9";1;6;2004;48,797222;-72,2425;"Andover";"early mid-season";44,58687584;"10% fleur";1,00240421805617;-2,09317339046754;0,750130856570638;-0,855299034465923;-2,41594678273059;3,61188413303725
"178";"9";2;1;2004;48,797222;-72,2425;"Andover";"early mid-season";33,97734815;"10% fleur";0,753919354486456;-2,14876939921675;0,835357328216936;-0,547053532876557;-2,57365259318201;3,68019884257192
"179";"9";2;2;2004;48,797222;-72,2425;"Andover";"early mid-season";38,73149094;"10% fleur";0,809214065967037;-2,22169228259461;0,780022062636931;-0,661444614351279;-2,34952565410449;3,64342642244641
"180";"9";2;3;2004;48,797222;-72,2425;"Andover";"early mid-season";44,50261054;"10% fleur";0,749688545230605;-2,25236983012608;0,733700532516179;-0,875737379917921;-1,92694742969145;3,57166556198866
"181";"9";2;4;2004;48,797222;-72,2425;"Andover";"early mid-season";40,20876695;"10% fleur";0,791419856098268;-2,17108797639038;0,748611396600304;-0,659105400106994;-2,28441666169738;3,57457878549618
"182";"9";2;5;2004;48,797222;-72,2425;"Andover";"early mid-season";44,16607601;"10% fleur";0,89952575122681;-2,06574731484247;0,678209594722982;-0,808386637098475;-2,28085869445942;3,57725730045057
"183";"9";2;6;2004;48,797222;-72,2425;"Andover";"early mid-season";46,81621963;"10% fleur";0,796969091256903;-2,34103034518918;0,551475885235614;-0,754939796752075;-1,72792587230278;3,47545103775152
"184";"9";3;1;2004;48,797222;-72,2425;"Andover";"early mid-season";28,76504913;"10% fleur";0,51281137504428;-2,4270717875863;0,657753029161146;-0,714093196211358;-1,60609123551647;3,5766918151087
"185";"9";3;2;2004;48,797222;-72,2425;"Andover";"early mid-season";37,65710839;"10% fleur";0,726536939352195;-2,46763627287563;0,733075581364896;-0,868248696295035;-1,74979647972532;3,6260689281789
"186";"9";3;3;2004;48,797222;-72,2425;"Andover";"early mid-season";39,37612047;"10% fleur";0,697398062992996;-2,21425109335045;0,645180981010882;-0,852447752238858;-1,69699457925417;3,42111438083961
"187";"9";3;4;2004;48,797222;-72,2425;"Andover";"early mid-season";40,07446913;"10% fleur";0,815033686153191;-2,1239575437553;0,626204142697041;-0,804354557134077;-2,03158422362428;3,51865849566342
"188";"9";3;5;2004;48,797222;-72,2425;"Andover";"early mid-season";44,68536091;"10% fleur";0,872002651948285;-2,13144174209204;0,599988907654229;-1,02213416430719;-1,82775932829382;3,50934367509054
"189";"9";3;6;2004;48,797222;-72,2425;"Andover";"early mid-season";47,31759815;"10% fleur";0,889002492451209;-2,16688370392253;0,738194201363331;-0,972961235450095;-1,98456214712857;3,49721039268665
"190";"10";1;1;2005;46,753889;-72,336667;"Goldrush";"mid-season";15,88293474;NA;NA;NA;NA;NA;NA;NA
"191";"10";1;2;2005;46,753889;-72,336667;"Goldrush";"mid-season";22,57328432;NA;NA;NA;NA;NA;NA;NA
"192";"10";1;3;2005;46,753889;-72,336667;"Goldrush";"mid-season";34,74401806;NA;NA;NA;NA;NA;NA;NA
"193";"10";1;4;2005;46,753889;-72,336667;"Goldrush";"mid-season";21,65101714;NA;NA;NA;NA;NA;NA;NA
"194";"10";1;5;2005;46,753889;-72,336667;"Goldrush";"mid-season";23,18269622;NA;NA;NA;NA;NA;NA;NA
"195";"10";1;6;2005;46,753889;-72,336667;"Goldrush";"mid-season";21,16204683;NA;NA;NA;NA;NA;NA;NA
"196";"10";1;7;2005;46,753889;-72,336667;"Goldrush";"mid-season";27,41518703;NA;NA;NA;NA;NA;NA;NA
"197";"10";1;8;2005;46,753889;-72,336667;"Goldrush";"mid-season";58,01796;NA;NA;NA;NA;NA;NA;NA
"198";"10";1;9;2005;46,753889;-72,336667;"Goldrush";"mid-season";25,77060973;NA;NA;NA;NA;NA;NA;NA
"199";"10";1;10;2005;46,753889;-72,336667;"Goldrush";"mid-season";28,84394118;NA;NA;NA;NA;NA;NA;NA
"200";"10";1;11;2005;46,753889;-72,336667;"Goldrush";"mid-season";22,20405943;NA;NA;NA;NA;NA;NA;NA
"201";"10";2;1;2005;46,753889;-72,336667;"Goldrush";"mid-season";14,756742;NA;NA;NA;NA;NA;NA;NA
"202";"10";2;2;2005;46,753889;-72,336667;"Goldrush";"mid-season";29,9324025;NA;NA;NA;NA;NA;NA;NA
"203";"10";2;3;2005;46,753889;-72,336667;"Goldrush";"mid-season";16,236;NA;NA;NA;NA;NA;NA;NA
"204";"10";2;4;2005;46,753889;-72,336667;"Goldrush";"mid-season";26,625456;NA;NA;NA;NA;NA;NA;NA
"205";"10";2;5;2005;46,753889;-72,336667;"Goldrush";"mid-season";32,59592471;NA;NA;NA;NA;NA;NA;NA
"206";"10";2;6;2005;46,753889;-72,336667;"Goldrush";"mid-season";32,64134824;NA;NA;NA;NA;NA;NA;NA
"207";"10";2;7;2005;46,753889;-72,336667;"Goldrush";"mid-season";23,455575;NA;NA;NA;NA;NA;NA;NA
"208";"10";2;8;2005;46,753889;-72,336667;"Goldrush";"mid-season";43,758;NA;NA;NA;NA;NA;NA;NA
"209";"10";2;9;2005;46,753889;-72,336667;"Goldrush";"mid-season";22,32112235;NA;NA;NA;NA;NA;NA;NA
"210";"10";2;10;2005;46,753889;-72,336667;"Goldrush";"mid-season";29,87194737;NA;NA;NA;NA;NA;NA;NA
"211";"10";2;11;2005;46,753889;-72,336667;"Goldrush";"mid-season";33,91128;NA;NA;NA;NA;NA;NA;NA
"212";"10";3;1;2005;46,753889;-72,336667;"Goldrush";"mid-season";18,30740108;NA;NA;NA;NA;NA;NA;NA
"213";"10";3;2;2005;46,753889;-72,336667;"Goldrush";"mid-season";37,36344857;NA;NA;NA;NA;NA;NA;NA
"214";"10";3;3;2005;46,753889;-72,336667;"Goldrush";"mid-season";25,8687;NA;NA;NA;NA;NA;NA;NA
"215";"10";3;4;2005;46,753889;-72,336667;"Goldrush";"mid-season";28,694952;NA;NA;NA;NA;NA;NA;NA
"216";"10";3;5;2005;46,753889;-72,336667;"Goldrush";"mid-season";35,5212;NA;NA;NA;NA;NA;NA;NA
"217";"10";3;6;2005;46,753889;-72,336667;"Goldrush";"mid-season";21,43990588;NA;NA;NA;NA;NA;NA;NA
"218";"10";3;7;2005;46,753889;-72,336667;"Goldrush";"mid-season";41,27409;NA;NA;NA;NA;NA;NA;NA
"219";"10";3;8;2005;46,753889;-72,336667;"Goldrush";"mid-season";34,1795025;NA;NA;NA;NA;NA;NA;NA
"220";"10";3;9;2005;46,753889;-72,336667;"Goldrush";"mid-season";35,5308525;NA;NA;NA;NA;NA;NA;NA
"221";"10";3;10;2005;46,753889;-72,336667;"Goldrush";"mid-season";31,3609725;NA;NA;NA;NA;NA;NA;NA
"222";"10";3;11;2005;46,753889;-72,336667;"Goldrush";"mid-season";44,0154;NA;NA;NA;NA;NA;NA;NA
"223";"11";1;1;2005;46,753889;-72,336667;"Eramosa";"early";12,81456;NA;NA;NA;NA;NA;NA;NA
"224";"11";1;2;2005;46,753889;-72,336667;"Eramosa";"early";20,70783;NA;NA;NA;NA;NA;NA;NA
"225";"11";1;3;2005;46,753889;-72,336667;"Eramosa";"early";19,34564211;NA;NA;NA;NA;NA;NA;NA
"226";"11";1;4;2005;46,753889;-72,336667;"Eramosa";"early";19,39553379;NA;NA;NA;NA;NA;NA;NA
"227";"11";1;5;2005;46,753889;-72,336667;"Eramosa";"early";17,51030069;NA;NA;NA;NA;NA;NA;NA
"228";"11";1;6;2005;46,753889;-72,336667;"Eramosa";"early";19,38024;NA;NA;NA;NA;NA;NA;NA
"229";"11";1;7;2005;46,753889;-72,336667;"Eramosa";"early";19,401525;NA;NA;NA;NA;NA;NA;NA
"230";"11";1;8;2005;46,753889;-72,336667;"Eramosa";"early";21,70288421;NA;NA;NA;NA;NA;NA;NA
"231";"11";1;9;2005;46,753889;-72,336667;"Eramosa";"early";18,78284571;NA;NA;NA;NA;NA;NA;NA
"232";"11";1;10;2005;46,753889;-72,336667;"Eramosa";"early";19,71216;NA;NA;NA;NA;NA;NA;NA
"233";"11";1;11;2005;46,753889;-72,336667;"Eramosa";"early";15,34896;NA;NA;NA;NA;NA;NA;NA
"234";"11";2;1;2005;46,753889;-72,336667;"Eramosa";"early";15,10786588;NA;NA;NA;NA;NA;NA;NA
"235";"11";2;2;2005;46,753889;-72,336667;"Eramosa";"early";25,58826947;NA;NA;NA;NA;NA;NA;NA
"236";"11";2;3;2005;46,753889;-72,336667;"Eramosa";"early";25,08287294;NA;NA;NA;NA;NA;NA;NA
"237";"11";2;4;2005;46,753889;-72,336667;"Eramosa";"early";16,41744;NA;NA;NA;NA;NA;NA;NA
"238";"11";2;5;2005;46,753889;-72,336667;"Eramosa";"early";17,48032;NA;NA;NA;NA;NA;NA;NA
"239";"11";2;6;2005;46,753889;-72,336667;"Eramosa";"early";16,67952;NA;NA;NA;NA;NA;NA;NA
"240";"11";2;7;2005;46,753889;-72,336667;"Eramosa";"early";19,27012645;NA;NA;NA;NA;NA;NA;NA
"241";"11";2;8;2005;46,753889;-72,336667;"Eramosa";"early";14,65685419;NA;NA;NA;NA;NA;NA;NA
"242";"11";2;9;2005;46,753889;-72,336667;"Eramosa";"early";24,62982261;NA;NA;NA;NA;NA;NA;NA
"243";"11";2;10;2005;46,753889;-72,336667;"Eramosa";"early";19,57956;NA;NA;NA;NA;NA;NA;NA
"244";"11";2;11;2005;46,753889;-72,336667;"Eramosa";"early";20,0772;NA;NA;NA;NA;NA;NA;NA
"245";"11";3;1;2005;46,753889;-72,336667;"Eramosa";"early";20,135115;NA;NA;NA;NA;NA;NA;NA
"246";"11";3;2;2005;46,753889;-72,336667;"Eramosa";"early";24,37426588;NA;NA;NA;NA;NA;NA;NA
"247";"11";3;3;2005;46,753889;-72,336667;"Eramosa";"early";27,119664;NA;NA;NA;NA;NA;NA;NA
"248";"11";3;4;2005;46,753889;-72,336667;"Eramosa";"early";21,1293225;NA;NA;NA;NA;NA;NA;NA
"249";"11";3;5;2005;46,753889;-72,336667;"Eramosa";"early";19,23881143;NA;NA;NA;NA;NA;NA;NA
"250";"11";3;6;2005;46,753889;-72,336667;"Eramosa";"early";27,81912774;NA;NA;NA;NA;NA;NA;NA
"251";"11";3;7;2005;46,753889;-72,336667;"Eramosa";"early";25,80251143;NA;NA;NA;NA;NA;NA;NA
"252";"11";3;8;2005;46,753889;-72,336667;"Eramosa";"early";23,1979531;NA;NA;NA;NA;NA;NA;NA
"253";"11";3;9;2005;46,753889;-72,336667;"Eramosa";"early";21,652488;NA;NA;NA;NA;NA;NA;NA
"254";"11";3;10;2005;46,753889;-72,336667;"Eramosa";"early";12,20076;NA;NA;NA;NA;NA;NA;NA
"255";"11";3;11;2005;46,753889;-72,336667;"Eramosa";"early";26,64792;NA;NA;NA;NA;NA;NA;NA
"256";"12";1;1;2005;46,761111;-71,678056;"FL 1207";"mid-season late";23,70152571;"10% fleur";0,75727261482956;-2,02232275343575;0,441530487154422;-0,988248985905207;-1,79917920212154;3,61094783947851
"257";"12";1;2;2005;46,761111;-71,678056;"FL 1207";"mid-season late";27,38297571;"10% fleur";0,857765955619564;-2,08255270457386;0,286522129689022;-1,02650003032454;-1,57799669382146;3,54276134341128
"258";"12";1;3;2005;46,761111;-71,678056;"FL 1207";"mid-season late";29,95999071;"10% fleur";0,883167076230137;-1,91987427452534;0,411247125733637;-1,15074118698748;-1,75079794448141;3,52699920403045
"259";"12";1;4;2005;46,761111;-71,678056;"FL 1207";"mid-season late";28,31210357;"10% fleur";0,847269576220894;-1,93869088298478;0,289391682711349;-1,04837563751388;-1,6319606155623;3,48236587712872
"260";"12";2;1;2005;46,761111;-71,678056;"FL 1207";"mid-season late";29,36394643;NA;NA;NA;NA;NA;NA;NA
"261";"12";2;2;2005;46,761111;-71,678056;"FL 1207";"mid-season late";35,53475786;NA;NA;NA;NA;NA;NA;NA
"262";"12";2;3;2005;46,761111;-71,678056;"FL 1207";"mid-season late";37,13005286;NA;NA;NA;NA;NA;NA;NA
"263";"12";2;4;2005;46,761111;-71,678056;"FL 1207";"mid-season late";32,23898357;NA;NA;NA;NA;NA;NA;NA
"264";"12";3;1;2005;46,761111;-71,678056;"FL 1207";"mid-season late";26,50644;NA;NA;NA;NA;NA;NA;NA
"265";"12";3;2;2005;46,761111;-71,678056;"FL 1207";"mid-season late";27,610875;NA;NA;NA;NA;NA;NA;NA
"266";"12";3;3;2005;46,761111;-71,678056;"FL 1207";"mid-season late";26,68174714;NA;NA;NA;NA;NA;NA;NA
"267";"12";3;4;2005;46,761111;-71,678056;"FL 1207";"mid-season late";26,01558;NA;NA;NA;NA;NA;NA;NA
"268";"13";1;1;2005;46,766944;-71,657778;"FL 1207";"mid-season late";23,59634143;"10% fleur";1,16781778721522;-2,19472538746539;0,350805884139045;-1,35639619706095;-2,13410076564896;4,16659867882103
"269";"13";1;2;2005;46,766944;-71,657778;"FL 1207";"mid-season late";28,24198071;"10% fleur";0,93892709696254;-1,8939185324361;0,383348752573653;-1,28211699133011;-1,8939185324361;3,74767820666612
"270";"13";1;3;2005;46,766944;-71,657778;"FL 1207";"mid-season late";28,55753357;"10% fleur";0,862985373427521;-1,84245981154832;0,313265034881145;-1,16158272358019;-1,70588427654257;3,53367640336242
"271";"13";1;4;2005;46,766944;-71,657778;"FL 1207";"mid-season late";32,72984357;"10% fleur";0,861499093973351;-1,77517444428663;0,278949289408915;-1,13918567756663;-1,73168933234689;3,5056010708179
"272";"13";2;1;2005;46,766944;-71,657778;"FL 1207";"mid-season late";24,80596071;NA;NA;NA;NA;NA;NA;NA
"273";"13";2;2;2005;46,766944;-71,657778;"FL 1207";"mid-season late";30,59109643;NA;NA;NA;NA;NA;NA;NA
"274";"13";2;3;2005;46,766944;-71,657778;"FL 1207";"mid-season late";33,92193214;NA;NA;NA;NA;NA;NA;NA
"275";"13";2;4;2005;46,766944;-71,657778;"FL 1207";"mid-season late";32,62465929;NA;NA;NA;NA;NA;NA;NA
"276";"13";3;1;2005;46,766944;-71,657778;"FL 1207";"mid-season late";21,33487929;NA;NA;NA;NA;NA;NA;NA
"277";"13";3;2;2005;46,766944;-71,657778;"FL 1207";"mid-season late";24,59559214;NA;NA;NA;NA;NA;NA;NA
"278";"13";3;3;2005;46,766944;-71,657778;"FL 1207";"mid-season late";28,50494143;NA;NA;NA;NA;NA;NA;NA
"279";"13";3;4;2005;46,766944;-71,657778;"FL 1207";"mid-season late";32,44935214;NA;NA;NA;NA;NA;NA;NA
"280";"14";1;1;2005;46,765278;-71,686111;"FL 1207";"mid-season late";19,00329429;"10% fleur";0,84277488621413;-1,89515768936995;0,230093388341181;-1,10670032900568;-1,57670395825141;3,50569370207173
"281";"14";1;2;2005;46,765278;-71,686111;"FL 1207";"mid-season late";22,91264357;"10% fleur";0,746237892698131;-1,91741787424727;0,30647495017111;-1,02852611656123;-1,67818818518144;3,57141933312069
"282";"14";1;3;2005;46,765278;-71,686111;"FL 1207";"mid-season late";30,60862714;"10% fleur";0,851353427090329;-2,05522614103269;0,170985973176783;-0,937195766507477;-1,5385353978143;3,50861790508735
"283";"14";1;4;2005;46,765278;-71,686111;"FL 1207";"mid-season late";25,20916714;"10% fleur";0,871446447844885;-1,9211706244078;0,237300966631185;-1,0928486654796;-1,62693115140986;3,5322030268212
"284";"14";2;1;2005;46,765278;-71,686111;"FL 1207";"mid-season late";13,74408;NA;NA;NA;NA;NA;NA;NA
"285";"14";2;2;2005;46,765278;-71,686111;"FL 1207";"mid-season late";18,23194286;NA;NA;NA;NA;NA;NA;NA
"286";"14";2;3;2005;46,765278;-71,686111;"FL 1207";"mid-season late";19,19613214;NA;NA;NA;NA;NA;NA;NA
"287";"14";2;4;2005;46,765278;-71,686111;"FL 1207";"mid-season late";24,82349143;NA;NA;NA;NA;NA;NA;NA
"288";"14";3;1;2005;46,765278;-71,686111;"FL 1207";"mid-season late";13,46358857;NA;NA;NA;NA;NA;NA;NA
"289";"14";3;2;2005;46,765278;-71,686111;"FL 1207";"mid-season late";20,59858929;NA;NA;NA;NA;NA;NA;NA
"290";"14";3;3;2005;46,765278;-71,686111;"FL 1207";"mid-season late";20,86155;NA;NA;NA;NA;NA;NA;NA
"291";"14";3;4;2005;46,765278;-71,686111;"FL 1207";"mid-season late";26,01558;NA;NA;NA;NA;NA;NA;NA
"292";"15";1;1;2005;48,797222;-72,2425;"Bijou Rouge";"early";13,07165436;"10% fleur";0,769279181903546;-2,16568523040907;0,458379314620051;-0,855102691024872;-1,97644323077054;3,76957265568088
"293";"15";1;2;2005;48,797222;-72,2425;"Bijou Rouge";"early";26,74018792;"10% fleur";0,84303931894941;-1,95842532679223;0,445135683541822;-1,08035580773827;-1,92765366812547;3,67825980016474
"294";"15";1;3;2005;48,797222;-72,2425;"Bijou Rouge";"early";37,14976107;"10% fleur";0,863317567797891;-1,84273063063365;0,429395254875691;-1,11276947695098;-1,8940239250212;3,55681120993224
"295";"15";1;4;2005;48,797222;-72,2425;"Bijou Rouge";"early";36,6125698;"10% fleur";0,893480622992231;-1,82187615329242;0,429415645314079;-1,18002226712002;-1,89983769476213;3,57883984686826
"296";"15";1;5;2005;48,797222;-72,2425;"Bijou Rouge";"early";36,55288188;"10% fleur";0,942041191911545;-1,96099512882594;0,468481716022727;-1,11790780097508;-1,93200759195269;3,60038761381944
